,id,make,model,true,predict,score,max_depth,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,alpha_value,trainScore
5618,3136163,Audi,A6,10.126631103850338,10.210843355967612,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5279,3135275,Bmw,3 Series,8.846496938558838,8.963481947596385,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12528,3161066,Audi,A5,10.238172478583245,10.102086689266063,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7127,3140629,Audi,A5,11.12652741957929,10.966101425031134,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8239,3151774,Ford,Kuga,10.460242108190519,10.383984545672444,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4088,3109024,Kia,Sportage,10.370204536676056,10.322872872216983,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6323,3138172,Renault,Megane,8.60337088765729,8.639411356803352,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5419,3135650,Bmw,1 Series,9.795345393916424,9.897096744072618,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9085,3153677,Toyota,Aqua,9.388486557359657,9.399381531369215,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3177,3104081,Nissan,Qashqai,10.124629101179664,10.195857816772016,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1633,3095287,Ford,Focus,8.60337088765729,8.779267618369893,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11061,3157992,Ford,Ranger,9.629050706834368,9.739076776878063,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3856,3107766,Hyundai,i30,10.253968352311533,10.195015642194367,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3027,3103265,Volkswagen,Golf,9.388486557359657,9.15379394432536,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10634,3157100,Peugeot,3008,10.607821922486638,10.468966305519825,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1950,3097470,Ford,Ranger,10.238172478583245,10.301203133703112,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12563,3161123,Renault,Kadjar,9.67721410821299,9.761096849954836,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10800,3157469,Bmw,5 Series,9.104424146384634,9.074909224842957,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9234,3154107,Kia,Stonic,9.784140794903562,10.092969630781473,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5185,3134913,Land,ROVER Discovery Sport,10.373459931293572,10.422232846198938,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15048,3165813,Kia,Sportage,9.388486557359657,9.544303144244832,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15244,3166161,Toyota,Auris,8.968268810776454,8.585757789626134,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11703,3159533,Audi,A6,10.165659490817816,10.183027999744944,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9657,3155044,Mitsubishi,Outlander,10.236202740279628,10.251782744888915,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
14316,3164583,Kia,Sportage,10.163926888594034,10.320844047821774,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4762,3133544,Nissan,Qashqai,10.184711314926863,9.958734555049444,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13213,3162404,Volkswagen,Passat,10.201738576337144,10.015416631250476,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10157,3156119,Seat,Ibiza,9.546455401949554,9.544854583874516,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13401,3162839,Kia,Sportage,9.975808214115753,9.969380108532203,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1523,3094683,Skoda,Superb,9.383873422737057,9.538129388532811,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12407,3160843,Mercedes-benz,CLA Class,10.184711314926863,10.395585743083512,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11434,3158953,Toyota,Aqua,9.392245175273795,9.435020070780533,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1213,3092510,Volkswagen,Tiguan,10.275051108968611,10.18521358675702,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7905,3150978,Toyota,Corolla,10.238172478583245,10.251807294441411,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4679,3133302,Ford,Kuga,9.099408811268901,9.039221704322266,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1384,3093640,Ford,Kuga,9.90323752128092,9.91174542745053,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15816,3167136,Volkswagen,Golf,9.674074388208323,9.775711561088984,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8974,3153442,Seat,Ibiza,9.674074388208323,9.593785556192104,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10364,3156579,Toyota,Auris,9.259130536145614,9.32895930908947,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6547,3138826,Audi,A4,8.954802752850968,8.840534811637921,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
556,3088166,Volkswagen,Golf,9.185022563991893,9.163810686863668,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3220,3104270,Ford,Kuga,9.767094927630573,9.717002583781818,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11239,3158352,Ford,Transit Connect,9.185022563991893,9.228675520364865,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
14041,3164110,Audi,A4,10.083723602839061,9.927100035971232,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10994,3157881,Nissan,Qashqai,9.79784922051313,9.77997316842717,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9640,3155013,Volvo,XC90,11.183726712315513,10.747556301692397,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4769,3133565,Honda,HR-V,10.402746539930654,10.439778812540556,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
17283,3169460,Bmw,5 Series,9.205327830152639,9.239579616219231,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3351,3104856,Ford,Kuga,10.085600754292345,10.026980028418844,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12184,3160444,Volkswagen,Passat,10.238172478583245,10.263302475266254,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
372,3086690,Ford,Transit Connect,9.035986984831405,9.386338719787453,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5219,3135044,Ford,Mondeo,10.489884363149192,10.22972739762557,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1487,3094340,Hyundai,Tucson,10.163926888594034,10.24706648222012,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13432,3162907,Seat,Leon,10.432644132986843,10.443236094629437,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4015,3108725,Nissan,Qashqai,10.124629101179664,10.168027535691197,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4039,3108848,Volkswagen,Caddy,9.767094927630573,9.97311316918541,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
17243,3169405,Bmw,5 Series,10.518538047359652,10.560240806236935,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3646,3106570,Mercedes-benz,CLA Class,10.124629101179664,10.144954572981776,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16970,3168915,Volkswagen,T-Roc,10.34158118013602,10.592477599438098,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2745,3101855,Mercedes-benz,E Class,9.543163100092235,9.88582408593852,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6855,3139818,Bmw,3 Series,10.04107321548869,10.0790720542609,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4599,3133081,Nissan,Qashqai,10.491135318903403,10.391637127780866,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16324,3167928,Skoda,Fabia,9.453286550586572,9.475847374002816,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16772,3168600,Ford,Transit,10.036706396322352,9.782403001993876,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12194,3160475,Bmw,7 Series,11.250911139267025,11.285527731047507,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12396,3160810,Opel,Corsa,9.099408811268901,9.401700727590969,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3271,3104489,Bmw,3 Series,10.949050620114422,10.941816797553905,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15809,3167120,Audi,A4,9.903437551286085,9.851177188775203,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9232,3154099,Ford,Focus,7.989560449333865,8.420416422692178,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6125,3137610,Peugeot,208,9.388486557359657,9.72853510233366,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7366,3141330,Ford,Fiesta,9.301094735244646,9.0767847922586,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8664,3152724,Volkswagen,Golf,9.949893925350283,9.835720659392244,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
17267,3169439,Hyundai,i20,9.38806805975991,9.45649505769747,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1918,3097290,Volkswagen,Polo,9.464207095933233,9.439630311869383,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5301,3135342,Skoda,Superb,9.86526633971593,9.989371014022453,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15541,3166689,Volkswagen,Tiguan,10.46296047312364,10.444730748719262,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
210,3085621,Volkswagen,Golf,9.392245175273795,9.038644527782644,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16744,3168555,Volkswagen,Polo,9.205327830152639,9.243649284622162,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1692,3095758,Nissan,Serena,9.612466578818832,9.460045512095173,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8565,3152501,Volkswagen,Polo,9.738023112808596,9.830651864907793,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12906,3161848,Bmw,5 Series,10.858998997563564,10.215137173778515,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15153,3165978,Toyota,Avensis,9.539644119118783,9.662248199159748,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13650,3163335,Opel,Mokka,9.47231994707559,9.719422846365662,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4903,3134003,Skoda,Superb,10.043032079974024,10.14029139811019,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16793,3168625,Audi,Q5,10.644233711895351,10.544266153489676,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4155,3109375,Audi,A4,9.433483923290392,9.105739325027974,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4495,3114827,Toyota,Corolla,9.612466578818832,9.679227268259439,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3630,3106434,Audi,A3,9.61547209118311,9.674731696809715,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3199,3104177,Mercedes-benz,C Class,10.165659490817816,10.14417304437065,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3274,3104493,Bmw,5 Series,11.080602902692181,11.064000190447619,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7740,3150576,Audi,A1,9.543234787249512,9.560464731784222,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11590,3159288,Citroen,Berlingo,9.67721410821299,9.632103365006737,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2286,3099454,Mercedes-benz,A Class,9.949893925350283,10.094138929695688,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8744,3152930,Hyundai,Tucson,10.308785980087194,10.398144295819725,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6648,3139094,Hyundai,Tucson,9.947504437952903,9.821769375660738,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11847,3159789,Renault,Kadjar,10.307284603543595,10.286868913894521,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
223,3085682,Mercedes-benz,E Class,10.777914080311584,10.668164178867935,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16216,3167766,Honda,HR-V,10.124629101179664,10.211797263825652,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7838,3150820,Volkswagen,Touareg,10.725467604939041,10.935107005545076,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8890,3153255,Hyundai,Tucson,10.04107321548869,10.007353085829354,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7885,3150937,Opel,Insignia,9.90098442231801,9.748779147032975,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6968,3140161,Ford,S-Max,10.163926888594034,9.803967283469715,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6724,3139405,Volkswagen,Golf,9.822819649468673,9.798123014549368,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3578,3106144,Nissan,Juke,8.698847859222488,8.648774350025858,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
14126,3164255,Citroen,Berlingo,9.612466578818832,9.629456565919012,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16260,3167828,Mitsubishi,Outlander,9.952039593118293,10.185833034995992,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
17196,3169332,Renault,Clio,9.792555991828847,9.810294622414904,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
417,3087023,Audi,A6,9.51044496442652,9.473316287752997,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7253,3140993,Mercedes-benz,GLC Class,11.00126616045566,10.978600910579425,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7783,3150696,Hyundai,Tucson,10.239781201782993,10.388740387173886,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13161,3162323,Volvo,XC90,11.43981699314959,11.245304789133028,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8226,3151754,Renault,Kadjar,9.949893925350283,9.958256998603064,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13871,3163709,Mazda,Mazda2,9.581903928408666,9.534936475599931,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6600,3138976,Dacia,Duster,9.38429367909962,9.511067102038067,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10775,3157420,Skoda,Kodiaq,10.373491181781864,10.28791367094641,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13990,3163994,Volkswagen,Golf,9.738023112808596,9.546826435949367,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2316,3099598,Ford,Kuga,10.238172478583245,10.30918521700085,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3134,3103886,Volkswagen,Passat,9.849559210510572,9.71561732415519,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16688,3168465,Opel,Crossland X,10.239959789157341,10.466906046788582,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3012,3103217,Toyota,Aqua,9.388486557359657,9.513185692562727,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12514,3161042,Volkswagen,Golf,9.764225485202621,9.767860755112132,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6603,3138983,Dacia,Duster,9.648595302907339,9.728292596028705,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10483,3156807,Land,ROVER Range Rover Sport,11.40750939221358,11.157173300921185,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13382,3162800,Hyundai,i10,9.468464892185638,9.551369960831718,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
17301,3169485,Toyota,Corolla,10.239781201782993,10.200812841026622,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10923,3157744,Audi,Q5,10.621205387030278,10.4076009664496,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2649,3101365,Skoda,Octavia,9.47231994707559,9.49077492807675,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15992,3167382,Seat,Ateca,10.370361288772935,10.27762314855892,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4846,3133801,Peugeot,5008,10.517320926376348,10.249229935999718,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
847,3093495,Peugeot,208,10.299911915992144,10.270487155431738,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8133,3151533,Nissan,Qashqai,10.239781201782993,10.163883220058594,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13560,3163170,Audi,A5,10.404111313817522,10.224587767112654,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11257,3158389,Kia,Sportage,9.764225485202621,9.761058032630755,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6698,3139326,Mercedes-benz,E Class,11.774905040069637,11.16763529861322,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3234,3104311,Seat,Ateca,10.542706391070517,10.575925804658626,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9836,3155481,Bmw,3 Series,10.75577295443437,10.612655165231109,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6666,3139163,Toyota,Corolla,10.163926888594034,10.207123861542021,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7319,3141204,Toyota,Yaris,8.740336742730447,8.433558295499637,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
17436,3169695,Mitsubishi,Outlander,10.04107321548869,9.927857933950529,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16740,3168545,Hyundai,i30,8.85366542803745,8.935061581379603,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16229,3167783,Toyota,Aqua,9.5450252980233,9.430985690971928,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6956,3140136,Bmw,X1,9.898475010712584,9.97002367628058,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15613,3166810,Audi,A1,9.468851067127684,9.437491845197862,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9606,3154938,Seat,Arona,9.795345393916424,9.932681822952047,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
130,3085207,Honda,Jazz,9.680031452383618,9.810598511603134,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1435,3094030,Audi,Q3,10.144471021978669,10.087939541637551,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
17401,3169638,Skoda,Octavia,9.205327830152639,9.276874563529585,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3631,3106495,Nissan,Qashqai,9.947265174882016,9.79375173970423,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16378,3168007,Bmw,2 Series,10.062412531523687,9.812469266328407,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15049,3165814,Audi,A3,9.67721410821299,9.611523987295646,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3305,3104622,Opel,Corsa,8.465689348549121,8.573488156689587,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2305,3099548,Volkswagen,Golf,9.464982590349763,9.213439733278774,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4334,3110454,Volkswagen,Golf,10.043249494911286,9.839823236636116,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10213,3156219,Nissan,Juke,10.293839022834245,10.332141923431104,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11758,3159634,Hyundai,i20,10.04953405346537,10.138046263414457,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3541,3105963,Mazda,CX-5,9.472704636443673,9.941322753220113,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5838,3136816,Mercedes-benz,C Class,10.895812970686281,10.897251951013539,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1682,3095699,Audi,A4,8.691146498539675,8.833247385931834,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2435,3100193,Seat,Ibiza,9.47231994707559,9.386812500699923,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7013,3140280,Peugeot,3008,10.46296047312364,10.488057842620519,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6466,3138618,Volkswagen,Caddy,9.9281801651265,9.656845985816409,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4265,3109886,Citroen,Berlingo,9.099408811268901,9.18100950289622,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12892,3161808,Volkswagen,Golf,9.85214162518454,9.686177126513478,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2541,3100730,Volkswagen,Golf,9.849559210510572,9.792756626072137,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15643,3166862,Volkswagen,Passat,9.90098442231801,10.01916895089126,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13880,3163727,Land,ROVER Discovery,10.402746539930654,10.282932443510129,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12080,3160218,Kia,Sportage,10.081633737919603,9.944260284604848,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9760,3155300,Volkswagen,Tiguan,9.632334782035558,9.75755117695134,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2744,3101844,Bmw,5 Series,9.38429367909962,9.330441845857484,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5519,3135853,Ford,Transit,9.67721410821299,9.733415565643938,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11643,3159380,Toyota,Corolla,9.996522418503318,9.961161367454057,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
471,3087397,Ford,Transit Connect,8.980927207648378,9.306195660812907,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12601,3161176,Hyundai,i20,10.079329830732325,10.117004237210098,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5603,3136120,Mazda,Mazda2,9.875602349046593,9.99520521811562,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4370,3110747,Volkswagen,Passat,10.201553030367597,10.0683905493099,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13951,3163925,Peugeot,3008,10.404111313817522,10.310248016888778,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2992,3103089,Renault,Trafic,9.28266103355581,9.195980952515121,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8374,3152067,Ford,Focus,9.67721410821299,9.571159611211153,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4416,3110921,Mercedes-benz,C Class,10.594131602877955,10.332809609513008,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11560,3159215,Volkswagen,Golf,9.546455401949554,9.33813887666711,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15486,3166554,Hyundai,Tucson,10.308619271743055,10.325282720607328,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9181,3153967,Volkswagen,Transporter,10.415412571745419,10.377938581475068,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6106,3137562,Peugeot,3008,10.273325483001141,10.162830327662856,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3367,3104938,Land,ROVER Discovery,9.994241915804592,9.623488694985783,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
14615,3165085,Nissan,Qashqai,10.184522582266116,10.076999204955305,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10417,3156686,Toyota,Corolla,10.239781201782993,10.256421338639182,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12690,3161343,Toyota,Corolla,8.145839612936841,7.829054642671366,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8799,3153071,Audi,A3,9.67721410821299,9.686920151566758,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2301,3099532,Nissan,Micra,8.691146498539675,8.948425489826763,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16757,3168581,Skoda,Superb,9.453286550586572,9.54612280951537,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13984,3163987,Bmw,X1,9.301094735244646,9.53016468089922,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
17402,3169639,Hyundai,i30,9.795345393916424,9.798113135015821,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1691,3095757,Mazda,Demio,9.468851067127684,9.438370130567199,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15897,3167244,Ford,Focus,9.51044496442652,9.431591927049784,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16446,3168122,Land,ROVER Discovery,10.404111313817522,10.605270229606566,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15146,3165969,Bmw,3 Series,10.165659490817816,10.130847466077254,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12048,3160165,Toyota,Corolla,8.160803920954665,8.398242516862243,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16684,3168460,Opel,Crossland X,10.239959789157341,10.467679704626892,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12117,3160309,Ford,Fiesta,9.61547209118311,9.570200770426768,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
