,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,make,model
3,0.001396322250366211,0.0004887917809386431,0.0009972572326660157,9.536743164062499e-08,4,{'alpha': 4},-0.015593595814207823,-0.015434310837947158,-0.017259968341970845,-0.014618674273495523,-0.04907023709350792,-0.02239535727222585,0.01336501670630854,4,-0.017444630178644074,-0.01644245852816475,-0.016639177209441844,-0.016537286248237824,-0.011677328584673338,-0.015748176149832368,0.002066318553714611,Bmw,1 Series
4,0.0011968612670898438,0.00039887429708787493,0.0007978439331054688,0.0003989219950512487,5,{'alpha': 5},-0.01640000306924151,-0.015460087553372477,-0.01745009882168279,-0.014508121386117007,-0.049838317493970274,-0.02273132566487681,0.013588657042446996,5,-0.017791832314664243,-0.016920547920331954,-0.017002935642337905,-0.016920066069741096,-0.011989802459037186,-0.01612503688122248,0.0020935131335665445,Bmw,1 Series
5,0.0011969566345214843,0.0003989458475937594,0.000997161865234375,1.1680077279964343e-07,6,{'alpha': 6},-0.017208312564158588,-0.015619019942406142,-0.01764368387178627,-0.01443920535646943,-0.05059370289595133,-0.023100784926154354,0.013793922494073097,6,-0.01815696414639619,-0.017411520220830035,-0.01738466610688049,-0.017323168200452394,-0.012334318052489015,-0.016522127345409622,0.0021159913654392893,Bmw,1 Series
6,0.001396322250366211,0.0004886944333937081,0.0007979393005371094,0.00039896966451610907,7,{'alpha': 7},-0.018014919771591885,-0.015878453811553363,-0.01783053486762492,-0.014404545878924393,-0.051346518992475394,-0.02349499466443399,0.013989086365462752,7,-0.018539029170504324,-0.01791326837964077,-0.01778096985737199,-0.017744788149448756,-0.012705461405850247,-0.016936703392563215,0.0021349624193729754,Bmw,1 Series
7,0.0015955448150634765,0.0004885582259392625,0.0007978439331054688,0.0003989219950512487,8,{'alpha': 8},-0.01881847364182201,-0.01621617047373798,-0.01800603607493994,-0.014399279320325739,-0.05210229057938037,-0.023908450018041212,0.014179100728963001,8,-0.018936399480325352,-0.0184239044373582,-0.01818960772492656,-0.018182881829000085,-0.01309888974861668,-0.017366336644045376,0.0021512401662442102,Bmw,1 Series
8,0.0015958309173583984,0.000488791780938643,0.0011967182159423827,0.0003989458475937594,9,{'alpha': 9},-0.019618464312235465,-0.016616308086901385,-0.018168447155177805,-0.014419898843308257,-0.05286398658265147,-0.024337420996054876,0.014367063477312984,9,-0.01934736210546935,-0.018941858602748298,-0.01860901907862785,-0.01863551295587428,-0.013511067923393719,-0.0178089641332227,0.00216542378773535,Bmw,1 Series
0,0.001196575164794922,0.00039889816388262293,0.0007979393005371094,0.00039896966451610907,1,{'alpha': 1},-0.04331828622353255,-0.7509878134616609,-0.07005343435696637,-0.062397084111000055,-0.12060769473781595,-0.20947286257819514,0.27196024154515097,9,-0.08290388099541317,-0.014411259309246399,-0.07853451135658311,-0.07779072828961098,-0.07251155895090622,-0.06523038778035198,0.02562308916754816,Bmw,3 Series
1,0.0013961315155029297,0.0004884608318481088,0.0007979393005371094,0.00039896966451610907,2,{'alpha': 2},-0.04044578571022112,-0.7297599737118692,-0.07162610654807243,-0.06053733050493832,-0.09042493472569103,-0.19855882624015844,0.26609366011551777,8,-0.08506951271708307,-0.01455824481707896,-0.08020962835954545,-0.08061767785514762,-0.07662839762541035,-0.06741669227485309,0.02656470698741296,Bmw,3 Series
2,0.0011968135833740235,0.00039877892965964237,0.0009973526000976562,9.536743164062499e-08,3,{'alpha': 3},-0.038497181821028514,-0.7131512979382794,-0.07262462448000945,-0.060545221447470356,-0.07773442583028843,-0.19251055030341524,0.26067142066162347,7,-0.08669598900190428,-0.014727466238797069,-0.08140794249859512,-0.08236593681249399,-0.079401578032316,-0.06891978251682129,0.027200815807176724,Bmw,3 Series
3,0.0013962268829345703,0.0004886749801690862,0.0007982730865478515,0.00039913669637106657,4,{'alpha': 4},-0.03706091547544371,-0.6990969083204892,-0.07337755061472265,-0.06088766069851167,-0.07122451542244462,-0.1883295101063224,0.2557086156356187,6,-0.08800595165136381,-0.01490679234454645,-0.08234195612296977,-0.0836015519760247,-0.08142358747239838,-0.07005596791346061,0.02766689216532584,Bmw,3 Series
4,0.0011966705322265625,0.0003988506226895778,0.000997638702392578,1.1680077279964343e-07,5,{'alpha': 5},-0.03596199484785032,-0.6867070079086754,-0.07399570351077035,-0.06127796183265885,-0.06749419851614834,-0.18508737332322067,0.2511409646169386,5,-0.08911223547023776,-0.0150913418664393,-0.08311211729200016,-0.08455540584479282,-0.0829866296555754,-0.0709715460258091,0.028028409813236278,Bmw,3 Series
5,0.0011965274810791016,0.0003990412435060334,0.0007979393005371094,0.0003989696930112163,6,{'alpha': 6},-0.03510159911369988,-0.6755052882728808,-0.0745260871560724,-0.06164565899767601,-0.06519956960663598,-0.18239564062939304,0.2469024005387052,4,-0.09007473768145041,-0.015279095699457006,-0.08377082681041606,-0.08533568191739382,-0.08424582595545581,-0.07174123361283462,0.028319517496041474,Bmw,3 Series
6,0.00139617919921875,0.0004887139370213894,0.0009974002838134765,1.1680077279964342e-07,7,{'alpha': 7},-0.03441720772000672,-0.6652046976831534,-0.07499318100635445,-0.06197413017179957,-0.0637174883908153,-0.18006134099442586,0.24293871232813422,3,-0.09092899361128232,-0.01546926483744169,-0.08434872086651522,-0.0859998457708559,-0.08529185782665329,-0.07240773658254969,0.02855997074467112,Bmw,3 Series
7,0.0009972572326660157,2.78041453115716e-07,0.0009975910186767578,1.784161275279017e-07,8,{'alpha': 8},-0.03386677442086575,-0.6556183637663361,-0.07541189652256623,-0.06226253934347208,-0.06272650944949941,-0.1779772167005479,0.2392075006872897,2,-0.09169814892291116,-0.015661605080111777,-0.08486535055407442,-0.08658151347316163,-0.08618186228877428,-0.07299769606380666,0.02876218984703624,Bmw,3 Series
8,0.0011968612670898438,0.0003987551697700966,0.0007977962493896484,0.00039889819238283776,9,{'alpha': 9},-0.03342084900072198,-0.6466176250546605,-0.0757923617212438,-0.06251477590698583,-0.062047581870162606,-0.17607863871075494,0.23567577425183725,1,-0.09239837932145702,-0.015856110984471903,-0.08533403302782189,-0.0871018724355572,-0.08695393793021454,-0.07352886673990451,0.028934499244520018,Bmw,3 Series
0,0.0014071941375732421,0.0004801235768058128,0.001031970977783203,6.921297510941327e-05,1,{'alpha': 1},-0.005673587596576863,-0.004455984273027932,-0.019407685807662296,-0.014194479500705933,-0.013191171077257688,-0.011384581651046142,0.0055883880735896965,1,-0.007703529394731595,-0.007938807583234174,-0.005997931497576688,-0.006752694836916424,-0.006581124619921952,-0.006994817586476167,0.0007234551419144046,Bmw,X1
1,0.0013962745666503905,0.0007978797862820055,0.000997304916381836,0.0006308265817781189,2,{'alpha': 2},-0.005266635170255272,-0.0039569360954649,-0.02166032293939126,-0.016911802651714495,-0.013719436900887358,-0.012303026751542658,0.006781947517947597,2,-0.008612000587503114,-0.009216995476572173,-0.0068801135523825436,-0.007710961200433879,-0.007366488811354348,-0.007957311925649212,0.0008468219246091224,Bmw,X1
2,0.0011967182159423827,0.0009771163471641285,0.0007978439331054688,0.000977155265241817,3,{'alpha': 3},-0.005246588984364502,-0.004626662179169779,-0.024438352828930286,-0.01986792080390837,-0.014280725171900046,-0.013692049993654596,0.007841913175295048,3,-0.00980572676118792,-0.010534795814126155,-0.008003350218370677,-0.008855387653322418,-0.0083803086998214,-0.009115913829365713,0.0009312201191031949,Bmw,X1
3,0.0011969566345214843,0.0009773110732787828,0.0011967658996582032,0.0009771552768762868,4,{'alpha': 4},-0.005569807199395832,-0.005754704316928775,-0.02745162918323975,-0.022858307099166555,-0.014878231712886198,-0.015302535902323422,0.008840331169820222,4,-0.011193463093897306,-0.01194467014237041,-0.0092789543413711,-0.010110638117678207,-0.009550203644313528,-0.01041558586792611,0.001007670823981937,Bmw,X1
4,0.0011969566345214843,0.0009773110267483206,0.0007977485656738281,0.0009770384644690172,5,{'alpha': 5},-0.006164065715928311,-0.007140030199261063,-0.030578849026993093,-0.02579978124862541,-0.01549839402388578,-0.01703622404293873,0.009784743499988157,5,-0.012711970702605515,-0.013433581312564613,-0.010652988112022942,-0.011435476124098669,-0.01083022288869595,-0.011812847827997536,0.0010852128553073726,Bmw,X1
5,0.0011968612670898438,0.000977233147935074,0.000797891616821289,0.0009772136685366605,6,{'alpha': 6},-0.00696877737491905,-0.008692367103080665,-0.03375606551187958,-0.028658217692282488,-0.01613132330195987,-0.01884135019682433,0.010678236833597147,6,-0.014318036615194329,-0.014982125093217159,-0.012090949842029476,-0.01280562113343839,-0.01218968859192511,-0.013277284255160893,0.0011663933748853102,Bmw,X1
6,0.000797891616821289,0.0009772136685366605,0.0011968135833740235,0.0009771942027107523,7,{'alpha': 7},-0.007936840119456874,-0.010360770064304773,-0.036945554780602984,-0.031421356740171186,-0.016770858705801975,-0.020687076082067556,0.01152476275200984,7,-0.015981607906091107,-0.016573234061202435,-0.01356971386864373,-0.014205708172229695,-0.013607133003377866,-0.014787479402308965,0.0012513585310297958,Bmw,X1
7,0.0015958786010742188,0.0007979393432797721,0.0007977962493896484,0.0009770968677642084,8,{'alpha': 8},-0.009031903951328402,-0.012112360507821848,-0.04012354571380294,-0.03408700765918322,-0.017413208117922567,-0.022553605190011795,0.012328843088349879,8,-0.017681311219834885,-0.018193088442535213,-0.015073144066450942,-0.01562531518911307,-0.015066909919871094,-0.01632795376756104,0.001339312039304973,Bmw,X1
8,0.0011969566345214843,0.0009773110034830886,0.0007977962493896484,0.0009770968677642084,9,{'alpha': 9},-0.010225690972989514,-0.013924028536610636,-0.043274419733394125,-0.03665757732775353,-0.018055974663294398,-0.02442753824680844,0.013094974627014063,9,-0.019401622221975612,-0.01983068077733752,-0.0165896042618816,-0.01705692781748739,-0.016557226557525093,-0.017887212327241442,0.001429162562612108,Bmw,X1
0,0.0011968135833740235,0.0003988982208830506,0.000991678237915039,1.101545439993445e-05,1,{'alpha': 1},-0.008962867546664945,-0.014557933560982667,-0.015501530250054036,-0.035061857930091235,-0.027721532264841815,-0.020361144310526942,0.009565564371937863,1,-0.016061927780863464,-0.014718179956555527,-0.014409947793582534,-0.012879210905838472,-0.012447708479217591,-0.014103394983211521,0.0013074945784419644,Bmw,X5
1,0.0011967182159423827,0.00039894581909694896,0.00079803466796875,0.00039901736247607795,2,{'alpha': 2},-0.00824334579376648,-0.014810482566445906,-0.01436797844551669,-0.03899459339477042,-0.026935497973308208,-0.020670379634761545,0.0109865221267258,2,-0.016834151659636178,-0.015553016297759067,-0.015248358138242237,-0.013482494948681215,-0.013156444582318854,-0.01485489312532751,0.0013658593803476172,Bmw,X5
2,0.0011968135833740235,0.0003988981353824061,0.0007977962493896484,0.0003988981353824061,3,{'alpha': 3},-0.007753312647055247,-0.015395655083678197,-0.013680616648531367,-0.04279673468244491,-0.026764108260363666,-0.02127808546441468,0.012396714965183481,3,-0.01770332496133145,-0.016394706480378024,-0.01614937591649012,-0.014099657450919156,-0.01397480883617329,-0.01566437472905841,0.0014303077805416734,Bmw,X5
3,0.0013961315155029297,0.0004886555075578522,0.0005984306335449219,0.000488616573967537,4,{'alpha': 4},-0.00741478987751692,-0.016084346188897376,-0.01322289231200172,-0.04635711139041476,-0.02691713044039349,-0.02199925404184485,0.013727403089930472,4,-0.01860761258244354,-0.017239325583118532,-0.01705959366907056,-0.014713809159767574,-0.014841780460743852,-0.01649242429102881,0.001499443963025011,Bmw,X5
4,0.0011967182159423827,0.0003988265991210938,0.0009975910186767578,1.784161275279017e-07,5,{'alpha': 5},-0.007182951523161447,-0.016818255778547078,-0.012894636640308228,-0.04968789234672546,-0.027272832776500083,-0.02277131381304846,0.014971643622230371,5,-0.01952237377916058,-0.01808133778333736,-0.017961707903624505,-0.015323690769570993,-0.01572802210400197,-0.01732342646793908,0.0015723523764395136,Bmw,X5
5,0.001196908950805664,0.00039896966451610907,0.000997161865234375,1.1680077279964342e-07,6,{'alpha': 6},-0.007030590319120761,-0.017574659580140182,-0.012643751581713566,-0.052820356306016863,-0.027766758503771062,-0.023567223258152487,0.01613738003057815,6,-0.020436570599465846,-0.01891710565094371,-0.01884998649817999,-0.01593024933982988,-0.01661862707415271,-0.01815050783251443,0.00164798252573018,Bmw,X5
6,0.0011968135833740235,0.0003988981353824061,0.000997447967529297,1.1680077279964343e-07,7,{'alpha': 7},-0.006940277411425627,-0.01834282624847346,-0.012441360716724123,-0.05578483325046416,-0.028360340804216556,-0.024373927686260784,0.017235016558454073,7,-0.021345258270099768,-0.019744989788087253,-0.01972336355691824,-0.016534646914550363,-0.017506043340594947,-0.018970860374050113,0.001725347948700048,Bmw,X5
7,0.0011967182159423827,0.00039870740052423757,0.000997304916381836,2.132480599880018e-07,8,{'alpha': 8},-0.00690028502854267,-0.019117222496038477,-0.012270829661826202,-0.05860691402951504,-0.0290286525812785,-0.025184780759440178,0.018274148534308875,8,-0.022246451696911057,-0.02056464320283753,-0.02058274123407522,-0.017137893499962118,-0.018386604851978197,-0.019783666897152823,0.0018036436445838548,Bmw,X5
8,0.0013963699340820313,0.0004887529093770494,0.0007979393005371094,0.0003989696930112163,9,{'alpha': 9},-0.0069023664181032725,-0.019894878078112074,-0.012122343613836902,-0.06130739385726653,-0.029754667053566684,-0.02599632980417709,0.0192628709553146,9,-0.02313964131675056,-0.02137642248664827,-0.02142978242005683,-0.01774078994306692,-0.019258727853328255,-0.020589072803970168,0.0018822669769825052,Bmw,X5
0,0.0015960693359375,0.000488597206061424,0.000997018814086914,0.0006307511809160623,1,{'alpha': 1},-0.01747891194055733,-0.0543935195383987,-0.08848445947470752,-1.0197502885068181,-0.006214573799189319,-0.23726435065193416,0.3923139248828049,9,-0.03949701327328728,-0.028930218474169656,-0.02322408287914916,-0.016650277006740186,-0.03967437979799269,-0.029595194286267796,0.009035929798287167,Bmw,7 Series
1,0.001327848434448242,0.0008424281088829577,0.0007981300354003906,0.0009775057140814132,2,{'alpha': 2},-0.021498385694194322,-0.05508120214014862,-0.08780662107355738,-0.5505158299497201,-0.0058544503014485855,-0.14415129783181382,0.20513902232466422,8,-0.040308209275362265,-0.029492532092043437,-0.023704429524014817,-0.01984431820819185,-0.0403368783268684,-0.030737273485296156,0.008407401203709839,Bmw,7 Series
2,0.0011968612670898438,0.0009772331363015311,0.0011967658996582032,0.0009771552768762868,3,{'alpha': 3},-0.025684580232413223,-0.055736044378364345,-0.08693537000526831,-0.3445176988011142,-0.00561525583550004,-0.10369778985053202,0.12351662288817893,7,-0.04100341576472169,-0.03002960169179157,-0.024206930497428572,-0.02250679469924238,-0.04090491641131392,-0.03173033181289962,0.007933861300986918,Bmw,7 Series
3,0.001196908950805664,0.000977272077647696,0.0007977485656738281,0.0009770384761048781,4,{'alpha': 4},-0.029802042263644874,-0.056428823180003404,-0.08608559477480314,-0.23569384841102495,-0.00550925282852414,-0.08270391229160011,0.08107448419834712,6,-0.041679048256575466,-0.03060566142423657,-0.024769920579353278,-0.02479314724428308,-0.04150679007728194,-0.032670913516346066,0.007589062697459409,Bmw,7 Series
4,0.0011968135833740235,0.0009771942027107523,0.0011966705322265625,0.0009770774019384162,5,{'alpha': 5},-0.033765990538442356,-0.05715800428855354,-0.08530127616660992,-0.17207270752640516,-0.005530413027770579,-0.07076567830955631,0.05706870122512374,5,-0.042350440768542365,-0.031223793368258253,-0.02539237771920484,-0.026829508521099093,-0.04215619662430037,-0.03359046340028098,0.007329791755713046,Bmw,7 Series
5,0.0011968612670898438,0.0009772331363015311,0.0007978439331054688,0.000977155265241817,6,{'alpha': 6},-0.037551826479742,-0.05791629409590417,-0.08459178548612852,-0.13259951434947495,-0.005667426470560334,-0.063665369376362,0.04305475956238024,4,-0.04302302120133755,-0.03188049339873249,-0.026068418154437206,-0.028694955896696045,-0.0428509061750395,-0.03450355896524856,0.007127852205333753,Bmw,7 Series
6,0.001196432113647461,0.0009768829201879604,0.0007975101470947266,0.0009767471172496508,7,{'alpha': 7},-0.041158684630890716,-0.05869701025121289,-0.08395597492843633,-0.10727759613507323,-0.005907472258234192,-0.05939934764076946,0.034899714667650496,3,-0.043699561783374655,-0.03257147622766209,-0.02679166181396569,-0.030439183386086022,-0.043585591394038996,-0.03541749492102549,0.006965613202548817,Bmw,7 Series
