dealer,county,make,model,vehicle_year,mileage,last_updated,price,transmission,engine,body,fuel,doors,mpg,owners,color,tax,nct_month,nct_year,download_date,page_id
Windsor motormall,Dublin,Mercedes-benz,C Class,2019.0,118159.0, 2 days ago,38995.0,Automatic,1.6,Coupe,Diesel,2.0,55.0,1.0,Grey,190.0,January,2023.0,2022-09-07,3154027
Windsor motormall,Dublin,Mercedes-benz,C Class,2017.0,68548.0, 25 days ago,25995.0,Manual,1.6,Saloon,Diesel,4.0,60.0,2.0,Grey,NaN,March,2023.0,2022-09-07,3154028
Windsor motormall,Dublin,Renault,Trafic,2020.0,87842.0, 26 days ago,21134.0,Manual,2.0,Van,Diesel,3.0,43.0,1.0,Black,NaN,None,NaN,2022-09-07,3154031
Blackwater motors fermoy,Cork,Volkswagen,Transporter,2020.0,89017.0, 1 day ago,30950.0,Manual,2.0,Van,Diesel,5.0,37.0,1.0,White,NaN,January,2024.0,2022-09-07,3154034
Spirit jaguar &amp; land rover,Dublin,Land,ROVER Range Rover Evoque,2022.0,4998.0, 3 days ago,73950.0,Automatic,1.5,Suv,Petrol hybrid,5.0,NaN,1.0,White,NaN,January,2026.0,2022-09-07,3154035
Spirit jaguar &amp; land rover,Dublin,Land,ROVER Range Rover Sport,2016.0,80999.0, 4 days ago,61950.0,Automatic,3.0,Suv,Diesel,NaN,34.0,2.0,Grey,NaN,October,2022.0,2022-09-07,3154036
Connollys hyundai galway,Galway,Kia,Sorento,2016.0,150151.0, 25 days ago,27950.0,Manual,2.2,Suv,Diesel,5.0,40.0,1.0,Grey,NaN,June,2024.0,2022-09-07,3154038
Montpellier motors,Dublin,Nissan,Qashqai,2018.0,80467.0, 5 days ago,19950.0,Manual,1.5,Hatchback,Diesel,5.0,62.0,1.0,Grey,180.0,May,2024.0,2022-09-07,3154039
7 seaters ireland,Dublin,Citroen,Grand C4 Picasso,2016.0,144840.0, 8 days ago,17400.0,Automatic,1.6,Mpv,Diesel,4.0,59.0,2.0,Red,190.0,February,2024.0,2022-09-07,3154045
Ozone cars - d22,Dublin,Seat,Ibiza,2016.0,130726.0, 18 hours ago,9350.0,Manual,1.0,Hatchback,Petrol,3.0,45.0,2.0,White,NaN,None,NaN,2022-09-07,3154047
Carlow nissan,Carlow,Nissan,Qashqai,2018.0,51498.0, 1 day ago,27945.0,Manual,1.5,Mpv,Diesel,5.0,62.0,1.0,White,180.0,July,2024.0,2022-09-07,3154053
Sandyford motors,Dublin,Volkswagen,Passat,2014.0,168000.0, 5 seconds ago,11950.0,Manual,1.6,Saloon,Diesel,4.0,55.0,3.0,Brown,200.0,November,2022.0,2022-09-07,3154055
Blackrock motor company,Cork,Audi,A5,2012.0,125491.0, 36 minutes ago,12250.0,Manual,2.0,Hatchback,Diesel,5.0,53.0,2.0,Black,200.0,August,2023.0,2022-09-07,3154057
Automatic motor car centre,Dublin,Volkswagen,Polo,2013.0,45000.0, 25 days ago,11250.0,Automatic,1.2,Hatchback,Petrol,4.0,51.0,NaN,Blue,NaN,None,NaN,2022-09-07,3154073
Mallow road motors,Cork,Kia,Sportage,2017.0,57000.0, 2 days ago,25450.0,Manual,1.7,Mpv,Diesel,5.0,51.0,2.0,Red,200.0,March,2023.0,2022-09-07,3154076
Castle motors (hybrid specialists),Dublin,Volkswagen,Touran,2014.0,68000.0, 24 days ago,16990.0,Automatic,1.4,Mpv,Petrol,5.0,56.0,1.0,Blue,390.0,September,2024.0,2022-09-07,3154081
Quantum autos,Wexford,Land,ROVER Discovery Sport,2016.0,147998.0, 1 hour ago,27995.0,Automatic,2.0,Suv,Diesel,5.0,44.0,2.0,None,280.0,February,2024.0,2022-09-07,3154085
Martin reilly motors,Sligo,Bmw,5 Series,2021.0,24565.0, 5 days ago,59945.0,Automatic,2.0,Saloon,Petrol plug-in hybrid,4.0,166.0,1.0,White,140.0,None,NaN,2022-09-07,3154088
Michael barrable motors,Dublin,Audi,A1,2015.0,72030.0, in 11 minutes,15950.0,Automatic,1.0,Hatchback,Petrol,5.0,NaN,NaN,White,NaN,None,NaN,2022-09-07,3154089
Oliver geoghegan car sales,Galway,Audi,A6,2020.0,93341.0, 50 minutes ago,42950.0,Automatic,2.0,Saloon,Diesel,4.0,NaN,1.0,White,400.0,August,2024.0,2022-09-07,3154091
Young&#039;s garage (roscrea) ltd.,Tipperary,Volvo,XC90,2019.0,99006.0, 15 days ago,72950.0,Automatic,2.0,Estate,Diesel,5.0,39.0,1.0,Blue,600.0,April,2023.0,2022-09-07,3154093
Automatic motor car centre,Dublin,Volkswagen,Golf,2013.0,82000.0, 24 days ago,10950.0,Automatic,1.4,Estate,Petrol,4.0,46.0,NaN,Black,NaN,None,NaN,2022-09-07,3154095
Right price cars,Dublin,Ford,Focus,2008.0,252650.0, 15 hours ago,2950.0,Manual,1.6,Saloon,Diesel,4.0,50.0,3.0,Silver,200.0,February,2023.0,2022-09-07,3154099
Castle motors (hybrid specialists),Dublin,Mercedes-benz,A Class,2013.0,106000.0, 28 days ago,16900.0,Automatic,1.6,Hatchback,Petrol,5.0,51.0,NaN,White,280.0,September,2024.0,2022-09-07,3154101
O&#039;briens garage midleton,Cork,Kia,Stonic,2019.0,58000.0, 13 minutes ago,17750.0,Manual,1.2,Estate,Petrol,5.0,45.0,2.0,Red,280.0,June,2023.0,2022-09-07,3154107
Oliver geoghegan car sales,Galway,Bmw,4 Series,2016.0,110000.0, 6 hours ago,26950.0,Automatic,2.0,Coupe,Diesel,2.0,52.0,2.0,White,200.0,October,2024.0,2022-09-07,3154112
Hornibrooks of lismore,Waterford,Kia,Sportage,2016.0,124077.0, 28 days ago,19450.0,Manual,1.7,Estate,Diesel,5.0,51.0,1.0,Black,200.0,November,2022.0,2022-09-07,3154117
Motorview kia,Cork,Kia,Rio,2019.0,69000.0, 12 days ago,16900.0,Manual,1.2,Hatchback,Petrol,5.0,49.0,1.0,Blue,NaN,July,2023.0,2022-09-07,3154118
Motorview kia,Cork,Kia,Sportage,2016.0,129000.0, 12 days ago,19900.0,Manual,1.7,Mpv,Diesel,5.0,51.0,2.0,Red,200.0,November,2022.0,2022-09-07,3154119
Manor motors - opel,Donegal,Opel,Insignia,2017.0,98000.0, 19 days ago,NaN,Manual,1.6,Hatchback,Diesel,5.0,62.0,2.0,White,200.0,July,2023.0,2022-09-07,3154123
Automatic motor car centre,Dublin,Volkswagen,up!,2012.0,116000.0, 27 days ago,7750.0,Cvt,1.0,Hatchback,Petrol,2.0,38.0,NaN,Blue,NaN,None,NaN,2022-09-07,3154125
Fogarty motors,Tipperary,Bmw,3 Series,2018.0,90000.0, 20 seconds ago,25950.0,Manual,2.0,Saloon,Diesel,4.0,57.0,1.0,Grey,190.0,January,2024.0,2022-09-07,3154126
Manor motors - opel,Donegal,Opel,Mokka,2019.0,84041.0, 19 days ago,NaN,Manual,1.6,Mpv,Diesel,5.0,48.0,1.0,Grey,270.0,January,2023.0,2022-09-07,3154127
Fogarty motors,Tipperary,Volkswagen,Tiguan,2018.0,91000.0, 19 days ago,25950.0,Manual,2.0,Suv,Diesel,5.0,50.0,1.0,Silver,270.0,July,2022.0,2022-09-07,3154129
Kerry motor works,Kerry,Ford,Transit Custom,2022.0,0.0, 18 hours ago,NaN,Manual,2.0,Van,Diesel,4.0,NaN,NaN,Grey,NaN,None,NaN,2022-09-07,3154133
Premier autos,Tipperary,Mitsubishi,Outlander,2018.0,96605.0, 21 days ago,19950.0,Manual,2.3,Suv,Diesel,NaN,44.0,1.0,White,NaN,None,NaN,2022-09-07,3154134
Manor motors - opel,Donegal,Opel,Mokka,2016.0,61000.0, 19 days ago,NaN,Manual,1.6,Mpv,Diesel,4.0,55.0,4.0,Silver,200.0,October,2022.0,2022-09-07,3154135
Dunshaughlin motor company,Meath,Land,ROVER Discovery Sport,2017.0,44280.0, 27 days ago,33950.0,Manual,2.0,Suv,Diesel,5.0,50.0,2.0,Black,270.0,February,2023.0,2022-09-07,3154137
Dkm motors,Kildare,Bmw,5 Series,2016.0,134138.0, 3 days ago,24995.0,Automatic,2.0,Saloon,Diesel,4.0,55.0,3.0,White,200.0,September,2022.0,2022-09-07,3154139
Gk motors,Dublin,Audi,A4,2015.0,133575.0, 4 hours ago,17999.0,Manual,2.0,Saloon,Diesel,4.0,56.0,1.0,Grey,190.0,September,2023.0,2022-09-07,3154145
Mccabes ardee,Louth,Mercedes-benz,C Class,2019.0,38800.0, 5 hours ago,35000.0,Automatic,1.5,Saloon,Petrol,4.0,39.0,1.0,Silver,280.0,June,2023.0,2022-09-07,3154147
Mccabes ardee,Louth,Renault,Clio,2016.0,115300.0, 25 days ago,10750.0,Manual,1.2,Hatchback,Petrol,4.0,42.0,2.0,Black,270.0,May,2024.0,2022-09-07,3154149
Autoview cars,Dublin,Volkswagen,Golf,2014.0,143231.0, 1 hour ago,13995.0,Automatic,1.2,Hatchback,Petrol,5.0,58.0,1.0,Blue,200.0,July,2024.0,2022-09-07,3154154
O&#039;callaghans motors,Cork,Toyota,Rav4,2020.0,59000.0, 25 days ago,36950.0,Automatic,2.5,Suv,Hybrid,4.0,52.0,1.0,White,NaN,July,2024.0,2022-09-07,3154158
Hugh boggan motors wexford,Wexford,Toyota,Landcruiser,2019.0,127000.0, 19 hours ago,34950.0,Automatic,2.8,Van,Diesel,4.0,31.0,1.0,Silver,333.0,None,NaN,2022-09-07,3154160
Dermot hughes toyota,Roscommon,Toyota,Yaris,2009.0,202260.0, 28 days ago,5500.0,Manual,1.3,Hatchback,Petrol,5.0,39.0,2.0,Black,200.0,May,2023.0,2022-09-07,3154166
Paul o&#039;connor cars,Waterford,Mercedes-benz,E Class,2018.0,98553.0, 1 day ago,32950.0,Automatic,2.0,Saloon,Diesel,4.0,60.0,3.0,Silver,190.0,None,NaN,2022-09-07,3154167
Mount merrion cars ltd,Dublin,Bmw,3 Series,2017.0,65368.0, 15 hours ago,26900.0,Automatic,2.0,Saloon,Petrol plug-in hybrid,4.0,149.0,NaN,White,170.0,August,2024.0,2022-09-07,3154169
Donal ryan motor group thurles,Tipperary,Nissan,Note,NaN,48760.0, 28 days ago,16995.0,Automatic,1.2,Other,Petrol,5.0,60.0,NaN,Grey,190.0,None,NaN,2022-09-07,3154172
Mccormack car sales,Kildare,Audi,A3,2017.0,91732.0, 15 hours ago,22950.0,Manual,1.6,Hatchback,Diesel,5.0,60.0,1.0,Black,190.0,None,NaN,2022-09-07,3154173
Donal ryan motor group thurles,Tipperary,Nissan,Note,2019.0,90140.0, 3 days ago,19500.0,Automatic,1.2,Mpv,Electric,4.0,NaN,NaN,Red,NaN,None,NaN,2022-09-07,3154174
John linnane motors ltd,Wicklow,Nissan,Qashqai,2018.0,75000.0, 27 days ago,23995.0,Manual,1.5,Hatchback,Diesel,5.0,62.0,2.0,Grey,180.0,July,2024.0,2022-09-07,3154175
Donal ryan motor group thurles,Tipperary,Nissan,Qashqai,2018.0,72390.0, 28 days ago,24500.0,Manual,1.5,Mpv,Diesel,4.0,62.0,1.0,Grey,180.0,February,2024.0,2022-09-07,3154176
John culhane car sales,Limerick,Citroen,Berlingo,2020.0,71583.0, 28 days ago,20950.0,Manual,1.5,Van,Diesel,3.0,57.0,1.0,White,333.0,February,2023.0,2022-09-07,3154178
Cmc car sales,Limerick,Bmw,5 Series,2005.0,95400.0, 11 days ago,22950.0,Automatic,4.9,Saloon,Petrol,4.0,25.0,3.0,Black,NaN,September,2023.0,2022-09-07,3154182
Mount merrion cars ltd,Dublin,Audi,A3,2016.0,65903.0, 3 hours ago,20900.0,Automatic,1.4,Saloon,Petrol,4.0,55.0,NaN,Grey,200.0,August,2024.0,2022-09-07,3154186
Kerry motor works,Kerry,Ford,Fiesta,2016.0,80467.0, 18 hours ago,13950.0,Manual,1.5,Hatchback,Diesel,5.0,64.0,1.0,Black,180.0,November,2022.0,2022-09-07,3154187
Autoview cars,Dublin,Volkswagen,Polo,2016.0,84000.0, 1 hour ago,13995.0,Automatic,1.2,Hatchback,Petrol,5.0,60.0,1.0,Black,190.0,July,2024.0,2022-09-07,3154191
Jack doran motors,Louth,Kia,Sportage,2020.0,38000.0, 6 days ago,31495.0,Manual,1.6,Hatchback,Diesel,5.0,49.0,1.0,Black,200.0,January,2024.0,2022-09-07,3154192
Autocity,Dublin,Bmw,5 Series,2018.0,39809.0, 3 hours ago,35450.0,Automatic,2.0,Saloon,Diesel,4.0,52.0,1.0,Grey,200.0,July,2024.0,2022-09-07,3154194
Tp autos,Dublin,Skoda,Fabia,2018.0,69201.0, 19 days ago,12995.0,Manual,1.0,Hatchback,Petrol,5.0,48.0,1.0,Red,NaN,August,2024.0,2022-09-07,3154196
Weirs motors,Dublin,Mazda,Mazda6,2019.0,169800.0, 1 hour ago,17950.0,Manual,2.2,Saloon,Diesel,4.0,53.0,1.0,Black,200.0,October,2023.0,2022-09-07,3154200
Bill daly motors ltd,Tipperary,Volkswagen,Transporter,2017.0,119290.0, 8 hours ago,21950.0,Manual,2.0,Van,Diesel,5.0,41.0,2.0,Grey,333.0,None,NaN,2022-09-07,3154202
Navan ford centre,Meath,Ford,Focus,2012.0,183000.0, 13 days ago,9950.0,Manual,1.6,Hatchback,Diesel,5.0,56.0,2.0,Silver,190.0,None,NaN,2022-09-07,3154203
Autosports,Dublin,Audi,A5,2014.0,220000.0, 6 hours ago,16900.0,Manual,2.0,Hatchback,Diesel,5.0,45.0,1.0,Grey,200.0,September,2023.0,2022-09-07,3154205
Roskeen cars &amp; commercials,Cork,Toyota,Landcruiser,2008.0,453043.0, 25 days ago,10995.0,Manual,3.0,Suv,Diesel,5.0,26.0,2.0,Silver,333.0,None,NaN,2022-09-07,3154211
Waltons garage ranelagh,Dublin,Audi,A6,2015.0,93518.0, 6 days ago,20950.0,Manual,2.0,Saloon,Diesel,4.0,53.0,2.0,Grey,200.0,June,2023.0,2022-09-07,3154212
O&#039;hara cars,Dublin,Honda,Fit,2015.0,145209.0, 42 minutes ago,10995.0,Automatic,1.5,Hatchback,Hybrid,5.0,NaN,1.0,White,170.0,August,2024.0,2022-09-07,3154213
O&#039;hara cars,Dublin,Honda,Jazz,2015.0,145209.0, 42 minutes ago,10995.0,Automatic,1.5,Hatchback,Petrol hybrid,5.0,NaN,1.0,White,170.0,August,2024.0,2022-09-07,3154214
Leinster motor group,Dublin,Ford,Mondeo,2017.0,195000.0, 1 day ago,14900.0,Manual,1.5,Hatchback,Diesel,4.0,57.0,1.0,Grey,190.0,January,2023.0,2022-09-07,3154222
Fred kilmartin ltd,Galway,Bmw,5 Series,2017.0,75789.0, 17 days ago,34950.0,Automatic,2.0,Estate,Diesel,5.0,55.0,2.0,Black,200.0,February,2023.0,2022-09-07,3154223
Derek considine car sales,Clare,Audi,A6,2017.0,160013.0, 9 hours ago,25950.0,Automatic,2.0,Saloon,Diesel,4.0,56.0,1.0,Black,190.0,September,2023.0,2022-09-07,3154224
Manor motors - opel,Donegal,Nissan,Juke,2018.0,28279.0, 19 days ago,NaN,Manual,1.2,Mpv,Petrol,4.0,42.0,2.0,Red,270.0,July,2022.0,2022-09-07,3154226
Derek considine car sales,Clare,Audi,A3,2017.0,141353.0, 22 hours ago,19500.0,Manual,1.6,Hatchback,Diesel,5.0,59.0,1.0,Grey,180.0,None,NaN,2022-09-07,3154228
N68 motors,Clare,Nissan,Micra,2010.0,156492.0, 3 days ago,4495.0,Manual,1.2,Hatchback,Petrol,5.0,40.0,1.0,Black,280.0,August,2023.0,2022-09-07,3154230
Holden motor company,Dublin,Bmw,2 Series,2016.0,86904.0, 2 days ago,18700.0,Automatic,1.5,Hatchback,Petrol,5.0,62.0,2.0,White,180.0,August,2022.0,2022-09-07,3154232
Derek considine car sales,Clare,Ford,Focus,2019.0,71350.0, 1 day ago,NaN,Manual,1.5,Hatchback,Diesel,5.0,67.0,1.0,Grey,180.0,None,NaN,2022-09-07,3154233
Empire trade sales,Limerick,Audi,A4,2016.0,191511.0, 28 days ago,18150.0,Manual,2.0,Saloon,Diesel,4.0,62.0,2.0,Black,180.0,None,NaN,2022-09-07,3154234
Bright ford airside,Dublin,Ford,Fiesta,2017.0,38557.0, 8 days ago,16950.0,Manual,1.1,Hatchback,Petrol,4.0,53.0,2.0,Grey,190.0,None,NaN,2022-09-07,3154235
Muldoon motors ltd,Louth,Volkswagen,Polo,2014.0,156295.0, 8 hours ago,10950.0,Manual,1.2,Hatchback,Petrol,5.0,43.0,NaN,White,270.0,September,2022.0,2022-09-07,3154236
Prestige autos,Dublin,Hyundai,i30,2013.0,205000.0, 1 day ago,7950.0,Manual,1.6,Hatchback,Diesel,4.0,57.0,1.0,Grey,180.0,May,2023.0,2022-09-07,3154239
Derek considine car sales,Clare,Citroen,Berlingo,2018.0,176380.0, 1 day ago,NaN,Manual,1.6,Van,Diesel,NaN,55.0,3.0,White,333.0,None,NaN,2022-09-07,3154242
Prestige autos,Dublin,Audi,A6,2017.0,58000.0, 7 hours ago,28950.0,Automatic,2.0,Saloon,Diesel,4.0,56.0,2.0,Black,190.0,September,2023.0,2022-09-07,3154243
Empire trade sales,Limerick,Toyota,Auris,2017.0,62000.0, 3 hours ago,20000.0,Automatic,1.8,Hatchback,Petrol hybrid,4.0,67.0,1.0,Black,180.0,January,2023.0,2022-09-07,3154245
Automatic motor car centre,Dublin,Volkswagen,up!,2013.0,68000.0, 24 days ago,7950.0,Automatic,1.0,Hatchback,Petrol,3.0,NaN,1.0,White,NaN,August,2024.0,2022-09-07,3154249
Derek considine car sales,Clare,Peugeot,Partner,2017.0,160398.0, 15 hours ago,11950.0,Manual,1.6,Van,Diesel,4.0,45.0,2.0,White,333.0,None,NaN,2022-09-07,3154250
Redcastle motors,Dublin,Nissan,Qashqai,2013.0,252268.0, in 38 minutes,9500.0,Manual,1.6,Suv,Diesel,5.0,52.0,2.0,Black,200.0,March,2024.0,2022-09-07,3154251
Keenan bauer,Westmeath,Skoda,Kodiaq,2020.0,67121.0, 3 hours ago,48500.0,Automatic,2.0,Estate,Diesel,4.0,41.0,1.0,Grey,400.0,March,2024.0,2022-09-07,3154255
Automatic motor car centre,Dublin,Mazda,Demio,2013.0,94000.0, 28 days ago,8950.0,Manual,1.3,Hatchback,Petrol,5.0,52.0,1.0,White,NaN,August,2024.0,2022-09-07,3154262
Holden motor company,Dublin,Volkswagen,Polo,2019.0,27358.0, 9 minutes ago,15999.0,Manual,1.0,Hatchback,Petrol,5.0,49.0,3.0,Grey,190.0,January,2023.0,2022-09-07,3154265
2v motor sales,Dublin,Volkswagen,Golf,2012.0,55825.0, 22 days ago,10750.0,Automatic,1.2,Hatchback,Petrol,5.0,47.0,1.0,White,270.0,None,NaN,2022-09-07,3154266
Automatic motor car centre,Dublin,Honda,Fit,2014.0,114000.0, 27 days ago,11950.0,Automatic,1.5,Hatchback,Petrol hybrid,5.0,39.0,1.0,Blue,NaN,August,2024.0,2022-09-07,3154267
Cavanaghs of charleville ltd,Cork,Ford,Focus,2018.0,57870.0, 13 days ago,20495.0,Manual,1.5,Hatchback,Diesel,5.0,62.0,2.0,Grey,180.0,January,2024.0,2022-09-07,3154268
Windsor airside nissan &amp; peugeot,Dublin,Peugeot,3008,2019.0,43291.0, 21 days ago,29995.0,Manual,1.2,Mpv,Petrol,4.0,46.0,1.0,Brown,200.0,July,2023.0,2022-09-07,3154270
Windsor belgard nissan,Dublin,Nissan,Qashqai,2019.0,23900.0, 11 days ago,27495.0,Manual,1.5,Suv,Diesel,5.0,62.0,1.0,Blue,190.0,January,2023.0,2022-09-07,3154271
Windsor motormall galway,Galway,Dacia,Duster,2019.0,75822.0, 26 days ago,17995.0,Manual,1.5,Suv,Diesel,4.0,56.0,1.0,Brown,280.0,July,2023.0,2022-09-07,3154275
J. keane &amp; sons (ros) ltd,Roscommon,Volkswagen,Golf,2016.0,36834.0, 12 days ago,18995.0,Manual,1.2,Estate,Petrol,5.0,48.0,2.0,Blue,200.0,September,2022.0,2022-09-07,3154282
Sheehy motors naas,Kildare,Skoda,Octavia,2017.0,93499.0, 11 days ago,27950.0,Manual,2.0,Estate,Diesel,4.0,52.0,3.0,Grey,200.0,July,2023.0,2022-09-07,3154286
Dennehy motors,Limerick,Renault,Megane,2020.0,8999.0, 14 days ago,28995.0,Automatic,1.6,Estate,Electric,5.0,42.0,1.0,White,NaN,November,2024.0,2022-09-07,3154288
Gerry cumiskey sandyford,Dublin,Volkswagen,Golf,2020.0,18019.0, 26 days ago,28450.0,Manual,1.5,Hatchback,Petrol,5.0,43.0,1.0,Black,NaN,May,2024.0,2022-09-07,3154289
Gerry cumiskey ltd,Louth,Volkswagen,Tiguan,2022.0,9.0, 5 days ago,NaN,Automatic,2.0,Suv,Petrol hybrid,5.0,41.0,NaN,Silver,NaN,None,NaN,2022-09-07,3154290
Gerry cumiskey ltd,Louth,Volkswagen,Golf,2022.0,14.0, 5 days ago,NaN,Manual,1.5,Hatchback,Petrol,NaN,NaN,NaN,Blue,NaN,None,NaN,2022-09-07,3154291
Fairview motors,Dublin,Hyundai,i30,2016.0,17998.0, 28 days ago,15950.0,Manual,1.4,Hatchback,Petrol,5.0,42.0,2.0,White,270.0,November,2022.0,2022-09-07,3154295
Mount merrion cars ltd,Dublin,Volkswagen,Polo,2015.0,69846.0, 1 day ago,15900.0,Automatic,1.2,Hatchback,Petrol,5.0,NaN,2.0,Silver,NaN,August,2024.0,2022-09-07,3154296
Fairview motors,Dublin,Volkswagen,Polo,2019.0,17398.0, 27 days ago,17950.0,Manual,1.0,Hatchback,Petrol,5.0,49.0,1.0,Silver,190.0,August,2023.0,2022-09-07,3154297
Ballybrittas motors,Laois,Skoda,Superb,2021.0,45866.0, 25 days ago,33500.0,Automatic,1.6,Saloon,Diesel,4.0,NaN,2.0,Grey,270.0,May,2025.0,2022-09-07,3154300
Peter hanley motors,Longford,Ford,Fiesta,2014.0,146054.0, 21 days ago,9450.0,Manual,1.2,Hatchback,Petrol,3.0,54.0,2.0,Blue,200.0,None,NaN,2022-09-07,3154302
Peter hanley motors,Longford,Ford,Fiesta,2016.0,98596.0, 12 days ago,12900.0,Manual,1.2,Hatchback,Petrol,5.0,54.0,1.0,Red,200.0,None,NaN,2022-09-07,3154303
Holden motor company,Dublin,Mercedes-benz,E Class,2017.0,162543.0, 4 days ago,31999.0,Automatic,2.0,Saloon,Diesel,4.0,49.0,2.0,Grey,270.0,December,2023.0,2022-09-07,3154305
Boland carlow,Carlow,Peugeot,3008,2022.0,4998.0, 8 days ago,42995.0,Manual,1.5,Mpv,Diesel,4.0,47.0,1.0,Black,120.0,July,2026.0,2022-09-07,3154306
Oliver geoghegan car sales,Galway,Audi,A3,2019.0,121183.0, 8 hours ago,24950.0,Manual,1.6,Hatchback,Diesel,5.0,NaN,1.0,Black,200.0,August,2023.0,2022-09-07,3154311
Windsor drogheda peugeot,Louth,Peugeot,3008,2020.0,33549.0, 25 days ago,32995.0,Manual,1.2,Mpv,Petrol,4.0,46.0,1.0,Black,200.0,September,2024.0,2022-09-07,3154312
Windsor drogheda peugeot,Louth,Peugeot,5008,2018.0,100099.0, 25 days ago,32995.0,Manual,1.6,Mpv,Diesel,4.0,56.0,2.0,Grey,190.0,January,2024.0,2022-09-07,3154316
Windsor drogheda peugeot,Louth,Seat,Arona,2018.0,60404.0, 2 days ago,20995.0,Automatic,1.0,Suv,Petrol,5.0,47.0,1.0,White,NaN,March,2024.0,2022-09-07,3154317
Automatic motor car centre,Dublin,Toyota,Aqua,2017.0,143000.0, 26 days ago,11950.0,Automatic,1.5,Hatchback,Petrol,4.0,53.0,NaN,White,NaN,None,NaN,2022-09-07,3154319
Connollys volkswagen sligo,Sligo,Volkswagen,Passat,2020.0,26650.0, 7 days ago,38945.0,Manual,2.0,Saloon,Diesel,4.0,62.0,1.0,Blue,120.0,January,2024.0,2022-09-07,3154320
Bill griffin motors,Dublin,Nissan,Qashqai,2018.0,151950.0, 20 hours ago,18900.0,Manual,1.5,Suv,Diesel,5.0,62.0,1.0,Black,180.0,June,2024.0,2022-09-07,3154323
Dmg motors ltd,Donegal,Skoda,Octavia,2022.0,10999.0, 22 days ago,46900.0,Automatic,2.0,Estate,Diesel,5.0,46.0,1.0,White,NaN,January,2026.0,2022-09-07,3154324
Dmg motors ltd,Donegal,Seat,Ibiza,2020.0,44998.0, 28 days ago,22900.0,Automatic,1.0,Hatchback,Petrol,5.0,48.0,1.0,White,NaN,May,2024.0,2022-09-07,3154325
Dmg motors ltd,Donegal,Seat,Leon,2018.0,102999.0, 10 hours ago,17900.0,Manual,1.6,Estate,Diesel,5.0,55.0,3.0,Red,NaN,July,2022.0,2022-09-07,3154326
Frank keane collection,Dublin,Audi,A6,2017.0,80185.0, 4 days ago,30450.0,Automatic,2.0,Saloon,Diesel,NaN,56.0,1.0,Grey,190.0,September,2023.0,2022-09-07,3154329
Frank keane collection,Dublin,Toyota,C-HR,2020.0,11650.0, 4 days ago,27950.0,Manual,1.2,Hatchback,Petrol,4.0,40.0,1.0,Black,NaN,December,2023.0,2022-09-07,3154330
James tomkins garage ltd,Wexford,Suzuki,Vitara,2020.0,16384.0, 2 hours ago,22950.0,Manual,1.4,Suv,Petrol,5.0,41.0,1.0,White,NaN,October,2024.0,2022-09-07,3154338
Kearys carstore cork,Cork,Toyota,Yaris,2018.0,49728.0, 28 days ago,15490.0,Manual,1.0,Mpv,Petrol,4.0,55.0,1.0,Grey,180.0,February,2022.0,2022-09-07,3154339
Kearys renault &amp; dacia midleton,Cork,Renault,Trafic,2019.0,59798.0, 19 days ago,19500.0,Manual,1.6,Van,Diesel,3.0,39.0,1.0,White,NaN,January,2023.0,2022-09-07,3154340
Kearys nissan cork,Cork,Nissan,Juke,2017.0,81094.0, 4 days ago,16995.0,Manual,1.5,Suv,Diesel,4.0,59.0,3.0,Red,190.0,March,2023.0,2022-09-07,3154341
Joe norris motors,Meath,Skoda,Karoq,2019.0,66998.0, 19 days ago,30995.0,Automatic,1.6,Estate,Diesel,5.0,51.0,2.0,White,NaN,January,2023.0,2022-09-07,3154342
Joe norris motors,Meath,Renault,Megane,2017.0,89999.0, 26 days ago,15995.0,Manual,1.5,Saloon,Diesel,5.0,64.0,2.0,Black,NaN,March,2023.0,2022-09-07,3154343
Gilmores mercedes-benz,Cavan,Mercedes-benz,CLA Class,2019.0,76998.0, 20 days ago,34950.0,Automatic,1.5,Saloon,Diesel,4.0,59.0,1.0,Red,NaN,September,2023.0,2022-09-07,3154345
Automatic motor car centre,Dublin,Nissan,Serena,2013.0,116000.0, 13 days ago,15950.0,Automatic,2.0,Mpv,Petrol hybrid,5.0,57.0,1.0,White,NaN,August,2024.0,2022-09-07,3154346
Pierse volkswagen ennis,Clare,Volkswagen,Polo,2019.0,36998.0, 14 days ago,16950.0,Manual,1.0,Hatchback,Petrol,5.0,49.0,1.0,Black,190.0,January,2023.0,2022-09-07,3154347
Frank keane volkswagen deansgrange,Dublin,Volkswagen,Tiguan,2019.0,40349.0, 25 days ago,34495.0,Manual,1.5,Suv,Petrol,5.0,41.0,1.0,White,270.0,February,2023.0,2022-09-07,3154350
Frank keane volkswagen deansgrange,Dublin,Volkswagen,T-Roc,2022.0,8997.0, 28 days ago,31995.0,Manual,1.0,Suv,Petrol,5.0,39.0,1.0,Blue,NaN,January,2026.0,2022-09-07,3154352
Conlans jaguar land rover,Kildare,Land,ROVER Discovery Sport,2017.0,116149.0, 12 hours ago,37950.0,Manual,2.0,Suv,Diesel,5.0,46.0,1.0,Grey,NaN,February,2023.0,2022-09-07,3154354
Conlans jaguar land rover,Kildare,Land,ROVER Discovery,2019.0,73022.0, 1 day ago,45950.0,Automatic,3.0,Suv,Diesel,5.0,33.0,2.0,Black,NaN,None,NaN,2022-09-07,3154355
