dealer,county,make,model,vehicle_year,mileage,last_updated,price,transmission,engine,body,fuel,doors,mpg,owners,color,tax,nct_month,nct_year,download_date,page_id
Kearys carstore limerick,Limerick,Nissan,Note,2018.0,87089.0, 1 month ago,17890.0,Automatic,1.2,Hatchback,Petrol hybrid,NaN,45.0,1.0,Silver,NaN,None,NaN,2022-09-01,3138457
Gammell car sales,Limerick,Kia,Rio,2011.0,170395.0, 1 day ago,NaN,Manual,1.5,Hatchback,Diesel,5.0,52.0,1.0,Black,200.0,July,2023.0,2022-09-01,3138458
Monasterevin motors,Kildare,Hyundai,i30,2020.0,29239.0, 3 hours ago,20888.0,Manual,1.0,Hatchback,Petrol,5.0,48.0,1.0,Grey,200.0,January,2024.0,2022-09-01,3138460
Select motor company,Dublin,Land,ROVER Range Rover,2016.0,128000.0, 17 days ago,64950.0,Automatic,3.0,Estate,Diesel,5.0,31.0,2.0,None,790.0,December,2023.0,2022-09-01,3138461
Select motor company,Dublin,Maserati,Gran Turismo,2014.0,51498.0, 15 days ago,74950.0,Automatic,4.8,Coupe,Petrol,2.0,16.0,3.0,Black,NaN,January,2024.0,2022-09-01,3138462
Monasterevin motors,Kildare,Toyota,Corolla,2021.0,7658.0, 9 hours ago,30888.0,Automatic,1.8,Hatchback,Petrol hybrid,4.0,48.0,1.0,Red,190.0,July,2025.0,2022-09-01,3138468
Colm cronin car sales,Kerry,Subaru,Outback,2016.0,182624.0, 1 month ago,17500.0,Manual,2.0,Estate,Diesel,5.0,42.0,1.0,Grey,400.0,January,2024.0,2022-09-01,3138470
Colm cronin car sales,Kerry,Toyota,Yaris,2019.0,10959.0, 1 month ago,19000.0,Automatic,1.5,Hatchback,Petrol hybrid,4.0,64.0,1.0,Grey,180.0,July,2023.0,2022-09-01,3138472
Ben henry motors,Cork,Nissan,Qashqai,2018.0,62764.0, 13 days ago,22950.0,Manual,1.5,Suv,Diesel,5.0,62.0,NaN,Grey,180.0,None,NaN,2022-09-01,3138473
Colm cronin car sales,Kerry,Kia,Sportage,2020.0,35362.0, 1 month ago,32500.0,Manual,1.6,Mpv,Diesel,5.0,49.0,1.0,Grey,200.0,January,2024.0,2022-09-01,3138474
Adrian quinn car sales,Galway,Audi,Q7,2016.0,135000.0, 13 days ago,NaN,Automatic,3.0,Suv,Diesel,5.0,40.0,2.0,None,600.0,September,2022.0,2022-09-01,3138476
Adrian quinn car sales,Galway,Bmw,X3,2015.0,228526.0, 1 month ago,23950.0,Automatic,2.0,Suv,Diesel,4.0,47.0,2.0,Grey,280.0,January,2024.0,2022-09-01,3138477
Colm cronin car sales,Kerry,Peugeot,Partner,2016.0,170970.0, 1 month ago,8950.0,Manual,1.6,Van,Diesel,4.0,47.0,1.0,White,333.0,None,NaN,2022-09-01,3138478
Igm west motors,Dublin,Nissan,X-Trail,2019.0,65881.0, 9 days ago,29995.0,Manual,1.7,Estate,Diesel,5.0,NaN,1.0,White,180.0,None,NaN,2022-09-01,3138479
Colm cronin car sales,Kerry,Peugeot,Expert,2020.0,128465.0, 1 month ago,21900.0,Manual,2.0,Van,Diesel,4.0,NaN,1.0,White,333.0,None,NaN,2022-09-01,3138480
Colm cronin car sales,Kerry,Ford,Focus,2013.0,226423.0, 1 month ago,9450.0,Manual,1.6,Hatchback,Diesel,4.0,56.0,2.0,Silver,190.0,June,2023.0,2022-09-01,3138481
Adrian quinn car sales,Galway,Audi,Q5,2016.0,83000.0, 1 month ago,32950.0,Manual,2.0,Suv,Diesel,4.0,42.0,2.0,White,400.0,July,2022.0,2022-09-01,3138482
Hogan motors galway,Galway,Hyundai,i20,2019.0,78141.0, 8 days ago,15950.0,Manual,1.2,Hatchback,Petrol,5.0,40.0,NaN,Blue,NaN,January,2023.0,2022-09-01,3138483
Stuarts garages,Dublin,Mercedes-benz,GLC Class,2017.0,95000.0, 21 days ago,37945.0,Automatic,2.1,Estate,Diesel,5.0,47.0,2.0,Black,NaN,March,2023.0,2022-09-01,3138484
Toyota naas,Kildare,Ford,Mondeo,2018.0,109944.0, 1 hour ago,20444.0,Manual,1.5,Hatchback,Diesel,4.0,57.0,1.0,Blue,180.0,March,2022.0,2022-09-01,3138489
Joe lynch &amp; sons ltd,Westmeath,Toyota,Yaris,2017.0,94364.0, 1 month ago,12995.0,Manual,1.0,Hatchback,Petrol,4.0,55.0,1.0,Red,180.0,January,2023.0,2022-09-01,3138490
Joe lynch &amp; sons ltd,Westmeath,Toyota,Prius,2019.0,55766.0, 10 days ago,26995.0,Automatic,1.8,Hatchback,Hybrid,4.0,64.0,1.0,Black,NaN,July,2023.0,2022-09-01,3138491
Joe lynch &amp; sons ltd,Westmeath,Fiat,Punto,2017.0,124544.0, 1 month ago,9495.0,Manual,1.2,Hatchback,Petrol,4.0,44.0,2.0,Black,NaN,July,2023.0,2022-09-01,3138493
Colm cronin car sales,Kerry,Ford,Focus,2008.0,193998.0, 1 month ago,2750.0,Manual,1.4,Saloon,Petrol,4.0,36.0,3.0,Red,385.0,January,2023.0,2022-09-01,3138501
Adrian quinn car sales,Galway,Jaguar,XJ,2014.0,122000.0, 1 month ago,29950.0,Automatic,3.0,Saloon,Diesel,4.0,21.0,3.0,Grey,600.0,August,2022.0,2022-09-01,3138503
O&#039;dowd motors,Dublin,Ford,Fiesta,2013.0,47850.0, 1 month ago,9950.0,Manual,1.2,Hatchback,Petrol,4.0,45.0,2.0,Black,200.0,June,2023.0,2022-09-01,3138505
Blanchardstown 4x4,Dublin,Audi,S7,2016.0,56326.0, 3 hours ago,54900.0,Automatic,4.1,Hatchback,Petrol,5.0,25.0,2.0,Grey,NaN,December,2022.0,2022-09-01,3138506
Blanchardstown 4x4,Dublin,Toyota,Rav4,2015.0,109435.0, 12 hours ago,19900.0,Manual,2.0,Mpv,Diesel,4.0,48.0,2.0,White,270.0,December,2023.0,2022-09-01,3138508
First class motors,Clare,Renault,Fluence,2014.0,0.0, 1 month ago,7995.0,Manual,1.5,Saloon,Diesel,4.0,52.0,3.0,Black,200.0,July,2024.0,2022-09-01,3138509
Pa moore car sales,Tipperary,Volkswagen,Tiguan,2012.0,350000.0, 8 days ago,8950.0,Manual,2.0,Suv,Diesel,5.0,44.0,3.0,Brown,280.0,February,2024.0,2022-09-01,3138513
Pa moore car sales,Tipperary,Peugeot,5008,2011.0,245000.0, 9 days ago,6750.0,Manual,1.6,Mpv,Diesel,5.0,44.0,1.0,Silver,280.0,November,2022.0,2022-09-01,3138514
Galway autos,Galway,Ford,Focus,2017.0,136793.0, 11 days ago,17450.0,Manual,1.5,Hatchback,Diesel,5.0,62.0,2.0,Grey,180.0,August,2024.0,2022-09-01,3138515
Vss premium cars,Meath,Land,ROVER Freelander,2008.0,159324.0, 2 hours ago,6395.0,Manual,2.2,Suv,Diesel,5.0,31.0,4.0,Silver,951.0,January,2023.0,2022-09-01,3138517
Boland carlow,Carlow,Skoda,Kodiaq,2017.0,153999.0, 2 days ago,29995.0,Automatic,2.0,Suv,Diesel,4.0,48.0,2.0,Blue,280.0,July,2023.0,2022-09-01,3138521
Frank hogan ltd,Limerick,Volkswagen,ID.5,2022.0,0.0, 8 days ago,63443.0,Automatic,NaN,Coupe,Electric,NaN,NaN,NaN,White,NaN,None,NaN,2022-09-01,3138524
Colm quinn bmw drogheda,Louth,Bmw,5 Series,2016.0,166668.0, 28 days ago,24995.0,Automatic,2.0,Saloon,Diesel,4.0,55.0,3.0,Silver,200.0,February,2024.0,2022-09-01,3138526
Mullingar nissan &amp; opel,Westmeath,Opel,Crossland X,2022.0,999.0, 1 month ago,24540.0,Manual,1.2,Suv,Petrol,5.0,40.0,1.0,Blue,NaN,None,NaN,2022-09-01,3138528
Mullingar nissan &amp; opel,Westmeath,Renault,Kangoo,2019.0,48999.0, 9 days ago,13940.0,Manual,1.5,Van,Diesel,4.0,55.0,3.0,White,NaN,None,NaN,2022-09-01,3138530
Galway autos,Galway,Alfa,ROMEO Giulietta,2013.0,164152.0, 4 days ago,9450.0,Manual,1.4,Hatchback,Petrol,5.0,37.0,2.0,Black,NaN,July,2024.0,2022-09-01,3138532
Galway autos,Galway,Mitsubishi,Outlander,2014.0,119091.0, 8 days ago,19450.0,Automatic,2.0,Suv,Hybrid,5.0,124.0,1.0,Grey,NaN,July,2024.0,2022-09-01,3138533
Private,Limerick,Kia,Venga,2014.0,132000.0, 30 days ago,9300.0,Manual,1.4,Mpv,Diesel,4.0,NaN,3.0,Grey,NaN,July,2024.0,2022-09-01,3138534
Hogan motors galway,Galway,Toyota,Corolla,2014.0,183547.0, 6 days ago,11250.0,Manual,1.4,Saloon,Diesel,4.0,50.0,2.0,Bronze,120.0,November,2024.0,2022-09-01,3138542
Kilcoyne &amp; scahill motors,Mayo,Renault,Fluence,2013.0,151000.0, 6 hours ago,6750.0,Manual,1.5,Saloon,Diesel,4.0,52.0,2.0,Grey,200.0,July,2023.0,2022-09-01,3138547
Kilcoyne &amp; scahill motors,Mayo,Opel,Grandland X,2020.0,56326.0, 1 day ago,26950.0,Manual,1.5,Suv,Diesel,5.0,57.0,1.0,White,NaN,None,NaN,2022-09-01,3138548
Kilcoyne &amp; scahill motors,Mayo,Ford,Kuga,2012.0,246229.0, 1 day ago,10750.0,Manual,2.0,Mpv,Diesel,5.0,40.0,2.0,White,400.0,None,NaN,2022-09-01,3138549
Kilcoyne &amp; scahill motors,Mayo,Toyota,C-HR,2019.0,115000.0, 12 hours ago,25950.0,Automatic,1.8,Hatchback,Hybrid,4.0,62.0,1.0,Black,180.0,January,2023.0,2022-09-01,3138550
Kilcoyne &amp; scahill motors,Mayo,Volkswagen,Tiguan,2015.0,250000.0, 1 day ago,15750.0,Manual,2.0,Suv,Diesel,5.0,47.0,2.0,Grey,280.0,January,2024.0,2022-09-01,3138551
Motorlink,Dublin,Honda,Jazz,2015.0,157228.0, 7 days ago,9950.0,Manual,1.3,Hatchback,Petrol,5.0,46.0,1.0,Black,200.0,July,2024.0,2022-09-01,3138554
Carlow van centre,Carlow,Renault,Kangoo,2016.0,215651.0, 5 hours ago,7950.0,Manual,1.5,Van,Diesel,5.0,NaN,1.0,White,NaN,None,NaN,2022-09-01,3138561
David golding classic cars,Dublin,Packard,120,1936.0,93341.0, 6 hours ago,17500.0,Manual,4.7,Saloon,Petrol,4.0,NaN,NaN,None,56.0,None,NaN,2022-09-01,3138563
Allenview motor company,Kildare,Ford,Focus,2011.0,229850.0, 1 month ago,5499.0,Manual,1.6,Hatchback,Diesel,5.0,53.0,2.0,Silver,200.0,July,2023.0,2022-09-01,3138564
Fdr car sales &amp; services,Donegal,Volkswagen,Golf,2021.0,35405.0, 15 days ago,47995.0,Automatic,2.1,Hatchback,Diesel,5.0,53.0,2.0,Grey,210.0,February,2025.0,2022-09-01,3138566
Private,Dublin,Mercedes-benz,C Class,2017.0,58000.0, in 41 minutes,25000.0,Automatic,1.6,Saloon,Diesel,4.0,NaN,2.0,Black,NaN,March,2023.0,2022-09-01,3138567
Peter deignan cars,Wicklow,Honda,CR-V,2014.0,122600.0, in 35 minutes,NaN,Manual,2.2,Suv,Diesel,4.0,41.0,2.0,Black,400.0,July,2022.0,2022-09-01,3138570
Apex motors,Meath,Volkswagen,Passat,2016.0,164701.0, 20 hours ago,15949.0,Manual,2.0,Saloon,Diesel,4.0,59.0,1.0,Grey,190.0,July,2024.0,2022-09-01,3138574
Gary hutchinson car sales,Antrim,Nissan,Qashqai,2015.0,74853.0, 1 month ago,NaN,Manual,1.5,Hatchback,Diesel,5.0,62.0,1.0,Red,180.0,None,NaN,2022-09-01,3138577
Tc autos omagh,Tyrone,Vauxhall,Mokka,2017.0,40799.0, 1 month ago,NaN,Manual,1.6,Hatchback,Petrol,5.0,35.0,NaN,Grey,NaN,None,NaN,2022-09-01,3138580
Castle motors (hybrid specialists),Dublin,Volvo,V40,2015.0,68000.0, 22 days ago,15990.0,Automatic,1.6,Hatchback,Petrol,5.0,56.0,1.0,White,390.0,September,2024.0,2022-09-01,3138581
Castle motors (hybrid specialists),Dublin,Toyota,Corolla,2016.0,104000.0, 29 days ago,12900.0,Automatic,1.5,Estate,Petrol hybrid,5.0,59.0,3.0,Silver,170.0,July,2022.0,2022-09-01,3138582
Castle motors (hybrid specialists),Dublin,Mercedes-benz,B Class,2013.0,84000.0, 8 days ago,13990.0,Automatic,1.6,Hatchback,Petrol,5.0,51.0,1.0,None,280.0,September,2024.0,2022-09-01,3138585
Castle motors (hybrid specialists),Dublin,Audi,A3 Sportback,2012.0,87000.0, 21 days ago,12900.0,Automatic,1.4,Hatchback,Petrol,5.0,NaN,NaN,Red,280.0,August,2023.0,2022-09-01,3138587
Castle motors (hybrid specialists),Dublin,Volkswagen,Touran,2012.0,94000.0, 6 days ago,13500.0,Automatic,1.4,Mpv,Petrol,5.0,40.0,1.0,Silver,390.0,August,2024.0,2022-09-01,3138588
Castle motors (hybrid specialists),Dublin,Volvo,V60,2015.0,89000.0, 23 days ago,15990.0,Automatic,1.6,Estate,Petrol,5.0,42.0,NaN,White,280.0,September,2024.0,2022-09-01,3138589
Castle motors (hybrid specialists),Dublin,Mercedes-benz,B Class,2012.0,120000.0, 28 days ago,12900.0,Automatic,1.6,Hatchback,Petrol,5.0,43.0,NaN,White,280.0,September,2024.0,2022-09-01,3138590
Mark mcguire motors,Clare,Audi,Q5,2020.0,54743.0, 1 month ago,53750.0,Automatic,2.0,Estate,Diesel,5.0,32.0,1.0,Grey,400.0,None,NaN,2022-09-01,3138591
Al hayes skoda,Clare,Volkswagen,Tiguan Allspace,2021.0,8800.0, 1 month ago,48500.0,Manual,2.0,Suv,Diesel,5.0,48.0,1.0,Red,NaN,June,2025.0,2022-09-01,3138593
Al hayes skoda,Clare,Skoda,Kodiaq,2019.0,33796.0, 23 days ago,43000.0,Automatic,2.0,Suv,Diesel,4.0,47.0,1.0,Blue,280.0,July,2023.0,2022-09-01,3138594
Al hayes skoda,Clare,Skoda,Kodiaq,2019.0,71031.0, 23 days ago,40000.0,Automatic,2.0,Suv,Diesel,4.0,47.0,1.0,Blue,280.0,April,2023.0,2022-09-01,3138599
Al hayes motors ltd,Galway,Volkswagen,Tiguan,2020.0,32061.0, 20 days ago,55000.0,Automatic,2.0,Suv,Diesel,5.0,46.0,1.0,Black,280.0,May,2024.0,2022-09-01,3138600
Al hayes motors ltd,Galway,Volkswagen,Caddy,2014.0,241646.0, 10 days ago,10000.0,Manual,1.6,Mpv,Diesel,5.0,42.0,2.0,Black,NaN,None,NaN,2022-09-01,3138601
Al hayes motors ltd,Galway,Toyota,Rav4,2001.0,169885.0, 16 days ago,4000.0,Manual,1.8,Suv,Petrol,3.0,32.0,4.0,Silver,NaN,July,2022.0,2022-09-01,3138602
Al hayes motors ltd,Galway,Volkswagen,Passat,2015.0,230963.0, 1 month ago,15450.0,Automatic,1.6,Saloon,Diesel,4.0,59.0,2.0,Black,190.0,May,2023.0,2022-09-01,3138603
Al hayes motors ltd,Galway,Volkswagen,Transporter,2019.0,106059.0, 1 month ago,34000.0,Manual,2.0,Van,Diesel,5.0,39.0,1.0,Black,NaN,None,NaN,2022-09-01,3138604
Al hayes motors ltd,Galway,Volkswagen,Tiguan,2019.0,58390.0, 1 month ago,42500.0,Manual,2.0,Suv,Diesel,5.0,49.0,2.0,White,270.0,June,2023.0,2022-09-01,3138605
Al hayes motors ltd,Galway,Volkswagen,up!,2020.0,12354.0, 6 days ago,15500.0,Manual,1.0,Hatchback,Petrol,5.0,56.0,1.0,Red,NaN,January,2024.0,2022-09-01,3138606
Al hayes motors ltd,Galway,Volkswagen,Tiguan Allspace,2020.0,74383.0, 1 month ago,55500.0,Automatic,2.0,Suv,Diesel,5.0,48.0,1.0,White,NaN,February,2024.0,2022-09-01,3138607
Al hayes motors ltd,Galway,Volkswagen,T-Roc,2018.0,26684.0, 10 days ago,27000.0,Manual,1.0,Suv,Petrol,5.0,46.0,1.0,Grey,NaN,July,2022.0,2022-09-01,3138608
Al hayes motors ltd,Galway,Volkswagen,Polo,2014.0,149665.0, 1 month ago,12000.0,Manual,1.2,Hatchback,Petrol,5.0,43.0,3.0,Grey,270.0,June,2022.0,2022-09-01,3138609
Al hayes motors ltd,Galway,Volkswagen,T-Roc,2018.0,97034.0, 1 month ago,27500.0,Manual,1.6,Suv,Diesel,5.0,55.0,1.0,Grey,NaN,August,2022.0,2022-09-01,3138610
Al hayes motors ltd,Galway,Audi,A1,2013.0,116360.0, 10 days ago,13000.0,Manual,1.6,Hatchback,Diesel,4.0,62.0,3.0,Silver,NaN,November,2023.0,2022-09-01,3138611
Al hayes motors ltd,Galway,Volkswagen,Caddy,2016.0,203993.0, 1 month ago,16000.0,Manual,2.0,Van,Diesel,5.0,53.0,3.0,White,NaN,None,NaN,2022-09-01,3138613
Al hayes motors ltd,Galway,Volkswagen,Tiguan,2020.0,38621.0, 1 month ago,48000.0,Automatic,2.0,Suv,Diesel,5.0,46.0,1.0,Blue,280.0,July,2024.0,2022-09-01,3138614
Al hayes motors ltd,Galway,Volkswagen,Tiguan,2019.0,56664.0, 24 days ago,43500.0,Automatic,2.0,Suv,Diesel,5.0,57.0,1.0,Black,280.0,May,2023.0,2022-09-01,3138615
Al hayes motors ltd,Galway,Volkswagen,Golf,2015.0,184972.0, 10 days ago,15500.0,Manual,1.6,Hatchback,Diesel,5.0,62.0,2.0,Silver,180.0,May,2023.0,2022-09-01,3138617
Al hayes motors ltd,Galway,Volkswagen,Caddy,2017.0,107245.0, 6 days ago,20500.0,Manual,2.0,Mpv,Diesel,5.0,48.0,3.0,Grey,NaN,None,NaN,2022-09-01,3138618
Al hayes motors ltd,Galway,Volkswagen,Tiguan,2019.0,88603.0, 1 month ago,41450.0,Manual,2.0,Suv,Diesel,5.0,49.0,1.0,Grey,270.0,October,2023.0,2022-09-01,3138620
Al hayes motors ltd,Galway,Volkswagen,Transporter,2017.0,193402.0, 1 month ago,23500.0,Manual,2.0,Van,Diesel,5.0,41.0,3.0,Blue,NaN,None,NaN,2022-09-01,3138622
Al hayes motors ltd,Galway,Audi,A6,2017.0,192585.0, 1 month ago,29500.0,Automatic,2.0,Estate,Diesel,5.0,52.0,1.0,Grey,200.0,April,2023.0,2022-09-01,3138624
Al hayes motors tuam,Galway,Volkswagen,Touran,2014.0,237000.0, 1 month ago,11950.0,Manual,1.6,Mpv,Diesel,5.0,46.0,2.0,Silver,NaN,November,2022.0,2022-09-01,3138625
Noel deasy cars ltd,Cork,Skoda,Karoq,2019.0,45061.0, 1 hour ago,30950.0,Manual,1.5,Estate,Petrol,4.0,43.0,1.0,Black,NaN,January,2023.0,2022-09-01,3138626
Nearys lusk,Dublin,Nissan,Qashqai,2015.0,100395.0, 1 month ago,15950.0,Manual,1.5,Mpv,Diesel,4.0,62.0,3.0,White,180.0,November,2023.0,2022-09-01,3138630
Niall scollan cars,Leitrim,Volkswagen,Caddy,2017.0,180246.0, 29 days ago,10950.0,Manual,2.0,Van,Diesel,5.0,NaN,2.0,White,333.0,July,2023.0,2022-09-01,3138634
Greenhall motors,Cork,Opel,Grandland X,2020.0,25522.0, 7 hours ago,27500.0,Manual,1.2,Mpv,Petrol,4.0,47.0,1.0,Blue,200.0,July,2024.0,2022-09-01,3138635
Alan white cars,Dublin,Ford,Kuga,2014.0,144000.0, 42 minutes ago,12950.0,Manual,2.0,Mpv,Diesel,4.0,44.0,2.0,Blue,280.0,December,2022.0,2022-09-01,3138636
Niall scollan cars,Leitrim,Ford,Ka,2014.0,81754.0, 1 month ago,6900.0,Manual,1.2,Hatchback,Petrol,4.0,NaN,1.0,Black,200.0,July,2024.0,2022-09-01,3138637
Niall scollan cars,Leitrim,Volvo,XC60,2018.0,134862.0, 1 month ago,38900.0,Manual,2.0,Estate,Diesel,5.0,44.0,1.0,Black,390.0,July,2024.0,2022-09-01,3138638
J havlin motors,Donegal,Hyundai,Tucson,2016.0,119091.0, 1 month ago,18350.0,Manual,1.7,Estate,Diesel,5.0,51.0,1.0,White,200.0,September,2024.0,2022-09-01,3138641
James hennessy motors ltd,Dublin,Volvo,S90,2018.0,68000.0, 2 hours ago,34995.0,Automatic,2.0,Saloon,Diesel,4.0,53.0,2.0,Blue,200.0,February,2024.0,2022-09-01,3138642
Cavanaghs of fermoy,Cork,Toyota,Auris,2018.0,48000.0, 1 month ago,19000.0,Manual,1.2,Hatchback,Petrol,4.0,50.0,1.0,Red,270.0,February,2024.0,2022-09-01,3138644
Mallow road motors,Cork,Kia,Sportage,2020.0,27500.0, 3 days ago,31950.0,Manual,1.6,Mpv,Diesel hybrid,5.0,49.0,1.0,White,190.0,July,2024.0,2022-09-01,3138645
Navan ford centre,Meath,Hyundai,i30,2017.0,104000.0, 8 days ago,15950.0,Manual,1.6,Hatchback,Diesel,5.0,62.0,2.0,White,180.0,None,NaN,2022-09-01,3138648
Stillorgan motor company,Dublin,Audi,A3,2016.0,75347.0, 2 hours ago,20900.0,Automatic,1.4,Saloon,Petrol,4.0,49.0,NaN,Black,280.0,April,2024.0,2022-09-01,3138649
Denis mahony kilbarrack,Dublin,Ford,Focus,2012.0,124000.0, 29 days ago,10950.0,Manual,1.6,Saloon,Diesel,4.0,56.0,2.0,Silver,190.0,October,2022.0,2022-09-01,3138659
Walsh&#039;s toyota kilkenny,Kilkenny,Toyota,C-HR,2020.0,41872.0, 1 month ago,33000.0,Automatic,1.8,Suv,Hybrid,4.0,62.0,2.0,None,NaN,January,2024.0,2022-09-01,3138660
T kenny car sales,Wexford,Volkswagen,Golf,2018.0,239000.0, 7 hours ago,11450.0,Manual,1.6,Van,Diesel,3.0,57.0,1.0,Black,333.0,April,2023.0,2022-09-01,3138665
Weirs motors,Dublin,Ford,Mondeo,2017.0,102548.0, 7 hours ago,17750.0,Manual,1.5,Hatchback,Diesel,4.0,57.0,2.0,Grey,190.0,August,2023.0,2022-09-01,3138669
T kenny car sales,Wexford,Toyota,Hilux,2015.0,255885.0, 7 hours ago,22950.0,Manual,2.5,Pickup,Diesel,4.0,NaN,2.0,White,333.0,December,2022.0,2022-09-01,3138673
Alan harte motors,Dublin,Volkswagen,Golf,2012.0,114000.0, 23 hours ago,10495.0,Manual,1.6,Hatchback,Diesel,5.0,52.0,2.0,Black,200.0,May,2023.0,2022-09-01,3138676
Naas nissan,Kildare,Nissan,Micra,2021.0,5845.0, 1 month ago,18945.0,Manual,1.0,Hatchback,Petrol,4.0,44.0,1.0,Red,210.0,February,2025.0,2022-09-01,3138677
Naas nissan,Kildare,Nissan,Qashqai,2021.0,15500.0, 1 month ago,30945.0,Manual,1.3,Mpv,Petrol,4.0,41.0,1.0,Black,280.0,February,2025.0,2022-09-01,3138678
Naas nissan,Kildare,Nissan,Qashqai,2018.0,85500.0, 1 month ago,23445.0,Manual,1.5,Mpv,Diesel,4.0,62.0,2.0,Blue,180.0,January,2024.0,2022-09-01,3138684
Naas nissan,Kildare,Nissan,Qashqai,2017.0,105481.0, 18 days ago,21944.0,Manual,1.5,Mpv,Diesel,4.0,62.0,1.0,Black,180.0,July,2023.0,2022-09-01,3138686
Automatic motor car centre,Dublin,Honda,Fit,2014.0,113000.0, 21 days ago,11950.0,Automatic,1.5,Hatchback,Hybrid,5.0,56.0,NaN,None,NaN,None,NaN,2022-09-01,3138690
Marble city motors,Kilkenny,Ford,Ranger,2017.0,88988.0, 6 hours ago,32520.0,Automatic,3.2,Pickup,Diesel,4.0,NaN,1.0,Orange,333.0,None,NaN,2022-09-01,3138691
Avon motors,Wicklow,Opel,Crossland X,2020.0,12786.0, 16 days ago,20950.0,Manual,1.2,Mpv,Petrol,5.0,51.0,1.0,Grey,190.0,February,2024.0,2022-09-01,3138692
Automatic motor car centre,Dublin,Nissan,Serena,2013.0,100000.0, 21 days ago,15950.0,Automatic,2.0,Mpv,Hybrid,4.0,NaN,NaN,None,NaN,None,NaN,2022-09-01,3138695
Tw motors,Dublin,Peugeot,3008,2016.0,165762.0, 2 hours ago,12950.0,Manual,1.6,Hatchback,Diesel,5.0,56.0,2.0,White,190.0,August,2022.0,2022-09-01,3138696
Premium autos,Waterford,Renault,Clio,2014.0,126525.0, 5 hours ago,8950.0,Manual,1.5,Hatchback,Diesel,4.0,73.0,3.0,White,180.0,June,2022.0,2022-09-01,3138698
Cuffe car sales,Mayo,Ford,Focus,2018.0,67929.0, 1 month ago,18950.0,Manual,1.5,Hatchback,Diesel,4.0,62.0,1.0,White,180.0,July,2022.0,2022-09-01,3138699
Marble city motors,Kilkenny,Audi,A6,2016.0,145856.0, 6 hours ago,22995.0,Automatic,2.0,Saloon,Diesel,4.0,56.0,1.0,Blue,190.0,November,2022.0,2022-09-01,3138704
Automatic motor car centre,Dublin,Toyota,Prius,2017.0,105000.0, 22 days ago,18750.0,Automatic,1.8,Saloon,Hybrid,4.0,48.0,NaN,None,NaN,None,NaN,2022-09-01,3138706
Cavanaghs of charleville ltd,Cork,Ford,Focus,2018.0,112998.0, 8 days ago,18495.0,Manual,1.5,Saloon,Diesel,4.0,62.0,2.0,Grey,180.0,March,2022.0,2022-09-01,3138707
Windsor motormall galway,Galway,Mercedes-benz,E Class,2017.0,85172.0, 1 month ago,30995.0,Automatic,2.0,Saloon,Diesel,4.0,60.0,1.0,Grey,190.0,August,2021.0,2022-09-01,3138709
Windsor liffey valley nissan,Dublin,Nissan,Micra,2020.0,6899.0, 11 hours ago,18495.0,Manual,1.0,Hatchback,Petrol,4.0,44.0,1.0,Blue,200.0,March,2024.0,2022-09-01,3138713
Ferrybank motors,Wexford,Opel,Mokka,2015.0,0.0, 1 day ago,NaN,Manual,1.7,Suv,Diesel,5.0,46.0,2.0,Brown,NaN,May,2023.0,2022-09-01,3138715
Delta car sales ltd.,Dublin,Ford,Fiesta,2013.0,79964.0, in 25 minutes,10900.0,Automatic,1.6,Hatchback,Petrol,5.0,NaN,2.0,Grey,280.0,July,2023.0,2022-09-01,3138720
"Bolands wexford ford, volvo &amp; hyundai",Wexford,Volvo,V40,2019.0,23858.0, 1 month ago,25995.0,Manual,2.0,Estate,Diesel,5.0,65.0,2.0,Grey,NaN,January,2023.0,2022-09-01,3138721
Boland carlow,Carlow,Peugeot,3008,2017.0,116999.0, 2 days ago,24995.0,Manual,1.6,Suv,Diesel,4.0,56.0,2.0,Grey,190.0,July,2023.0,2022-09-01,3138722
Audi sligo,Sligo,Audi,Q2,2018.0,60926.0, 29 days ago,29950.0,Automatic,1.6,Suv,Diesel,4.0,57.0,2.0,Red,NaN,January,2024.0,2022-09-01,3138723
Dan seaman motors,Cork,Mitsubishi,ASX,2018.0,62077.0, 1 month ago,19750.0,Manual,1.6,Suv,Petrol,5.0,40.0,1.0,White,NaN,July,2022.0,2022-09-01,3138724
Frank keane collection,Dublin,Audi,A6,2019.0,108025.0, 2 days ago,39950.0,Automatic,2.0,Saloon,Diesel,4.0,53.0,1.0,Grey,200.0,January,2023.0,2022-09-01,3138725
T &amp; c motors ltd,Waterford,Peugeot,208,2022.0,0.0, 11 days ago,25620.0,Manual,1.2,Hatchback,Petrol,5.0,NaN,NaN,Black,NaN,None,NaN,2022-09-01,3138729
T &amp; c motors ltd,Waterford,Peugeot,208,2022.0,0.0, 11 days ago,25835.0,Manual,1.2,Hatchback,Petrol,5.0,48.0,NaN,Red,NaN,July,2026.0,2022-09-01,3138730
Conlans jaguar land rover,Kildare,Land,ROVER Discovery Sport,2019.0,67653.0, 6 days ago,44950.0,Manual,2.0,Suv,Diesel,5.0,41.0,1.0,White,NaN,April,2023.0,2022-09-01,3138733
Pierse motors,Tipperary,Audi,Q2,2021.0,31499.0, 15 days ago,36950.0,Manual,2.0,Suv,Diesel,4.0,50.0,1.0,Black,NaN,April,2025.0,2022-09-01,3138734
