,id,make,model,true,predict,score,max_depth,max_features,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,alpha_value,trainScore
3788,3107439,Hyundai,Tucson,10.12643108384767,10.13363545102835,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
236,3085795,Audi,A3,9.964112174352563,9.991567578465137,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7234,3140938,Nissan,Micra,9.952039593118293,9.917829718683498,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7851,3150856,Volkswagen,Passat,10.643041105910228,10.430708111703565,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
17133,3169229,Renault,Megane,8.354674261918463,8.489902862631965,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10248,3156297,Toyota,Rav4,10.644233711895351,10.52873344787909,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6959,3140145,Volkswagen,Tiguan,10.402746539930654,10.471383734851761,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6203,3137845,Volkswagen,up!,9.205327830152639,9.144601959740895,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3892,3107881,Kia,Sportage,10.201738576337144,9.993766429334416,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10283,3156429,Hyundai,Tucson,9.996522418503318,9.931691628165277,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2853,3102429,Honda,HR-V,9.996522418503318,10.012939083792025,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
841,3089986,Hyundai,Tucson,9.903437551286085,9.88600682821344,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
17097,3169168,Volkswagen,Passat,10.238172478583245,10.198693941078133,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7863,3150886,Nissan,Qashqai,10.18282238350008,10.194955056160982,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9847,3155499,Peugeot,2008,10.595383951194421,10.417188944110766,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9965,3155721,Hyundai,Tucson,9.998797732340453,10.052048623235947,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8871,3153217,Toyota,Rav4,9.61547209118311,9.441032160526438,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11971,3160035,Skoda,Octavia,10.06475570013225,10.158237537155422,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10790,3157450,Audi,A5,10.404111313817522,10.276960431504094,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2978,3103040,Kia,Ceed,9.433083843269053,9.300562715728391,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1038,3091331,Ford,Focus,10.04107321548869,10.061265483969159,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3083,3103537,Mercedes-benz,C Class,10.232755327808727,10.399375368221722,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16318,3167921,Volkswagen,Tiguan,10.461673747661957,10.374623371138801,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15705,3166961,Opel,Astra,8.852950887099581,8.996745018295771,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11699,3159526,Renault,Clio,9.209840246934501,9.183356251095427,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4653,3133222,Ford,Mondeo,9.612466578818832,9.670930150534913,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16482,3168166,Opel,Corsa,10.021270588192511,10.080819895888217,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7024,3140310,Skoda,Octavia,9.877913301416697,10.019649343082154,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
17348,3169558,Volkswagen,Polo,9.205327830152639,9.194405770026558,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14434,3164773,Skoda,Fabia,9.539644119118783,9.52860770382524,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2712,3101678,Ford,Focus,10.363030408174957,10.20855201103291,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3827,3107655,Hyundai,Tucson,9.740733301234702,9.789917179005688,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15381,3166358,Toyota,C-HR,10.275051108968611,10.238308152015172,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15895,3167241,Skoda,Fabia,9.708080756193517,9.527340889203554,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13599,3163239,Volkswagen,Passat,10.236381967809457,10.006132376775781,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9752,3155286,Ford,Kuga,10.146433731146518,10.18204299637172,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10193,3156178,Volkswagen,Golf,9.79784922051313,9.866264005962133,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15713,3166972,Nissan,Note,8.955448122347393,9.02129960426128,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15564,3166734,Ford,Fiesta,9.849559210510572,9.809076099226756,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3870,3107823,Ford,Fiesta,9.099408811268901,9.10316599186377,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1967,3097562,Peugeot,208,9.164296433474776,9.29212810899307,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14901,3165540,Peugeot,3008,10.221941283654663,10.28091510795265,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15351,3166311,Peugeot,3008,10.595383951194421,10.549965919078321,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12923,3161884,Peugeot,Partner,9.543234787249512,9.68659383619315,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
65,3084780,Audi,A3,9.738023112808596,9.759760697151448,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
632,3088501,Skoda,Superb,9.67721410821299,9.682177310032381,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13473,3162992,Bmw,1 Series,10.085600754292345,9.79545738513967,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4596,3133078,Nissan,Qashqai,10.621205387030278,10.557717084996955,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4230,3109773,Nissan,X-Trail,10.271596874100524,10.082203533654832,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3442,3105356,Hyundai,ix35,9.093806555720231,8.92673441933131,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5148,3134789,Nissan,Serena,9.53892443574839,9.670550431660507,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13915,3163787,Bmw,1 Series,9.612466578818832,9.423219150784838,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10796,3157465,Nissan,Qashqai,10.201738576337144,10.092755287199278,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5415,3135641,Audi,A6,10.868092144688834,10.917007868192703,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7806,3150745,Renault,Megane,9.795345393916424,9.786068385640485,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14680,3165187,Volkswagen,Golf,11.111701351119319,11.215499584047835,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
147,3085282,Volkswagen,Golf,9.875602349046593,10.058294069715512,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8514,3152349,Kia,Ceed,9.898475010712584,9.841075853392589,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8650,3152695,Mercedes-benz,C Class,10.308919326755392,10.116534516077223,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11024,3157930,Nissan,Note,9.615138591096644,9.611336116941713,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8867,3153204,Volkswagen,Passat,9.612466578818832,9.435119560410389,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4716,3133394,Bmw,5 Series,10.126591103050316,10.105596970566596,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6573,3138911,Honda,Fit,9.388486557359657,9.34148815855791,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1570,3094956,Citroen,Grand C4 Picasso,9.740674462130217,9.454139002883029,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5489,3135785,Renault,Kadjar,10.221577581159291,10.115104497848161,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4714,3133391,Ford,Focus,9.158520623246385,9.035543711145353,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6848,3139802,Seat,Leon,9.994241915804592,10.10084346350375,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12347,3160735,Skoda,Karoq,10.477287975463508,10.677315275784165,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5362,3135503,Mazda,Mazda6,9.453286550586572,9.709650670890131,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2504,3100497,Audi,A4,9.388486557359657,9.095864259630064,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4144,3109308,Renault,Clio,9.898475010712584,9.948805163984533,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5225,3135056,Bmw,2 Series,9.711115659888671,9.688756838191898,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4521,3114917,Honda,Fit,9.429475901892854,9.40566863244614,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5995,3137339,Nissan,Qashqai,10.12643108384767,10.15103534594901,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13154,3162314,Hyundai,Tucson,10.274878680310541,10.27953004271405,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15990,3167380,Suzuki,Swift,9.791997176502765,9.710251246275504,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10813,3157489,Audi,A5,10.201738576337144,10.124063154397529,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3465,3105457,Volkswagen,Golf,10.201738576337144,10.056484500467405,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8680,3152756,Volkswagen,Passat,9.946930110378965,9.911164043092946,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9209,3154026,Nissan,Qashqai,9.99857043378282,9.94026214702097,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4874,3133857,Volkswagen,Passat,9.740674462130217,9.645893228902848,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
274,3086105,Audi,A3,10.165659490817816,10.008127271656083,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4499,3114833,Audi,Q3,10.87297776087786,10.936950532099424,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6510,3138733,Land,ROVER Discovery Sport,10.713306039899766,10.572432513992965,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1903,3097210,Mercedes-benz,C Class,11.007220043898808,10.945210863263247,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1107,3091740,Kia,Sportage,10.515966830028619,10.484483274163956,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16365,3167985,Hyundai,i20,9.79784922051313,9.936203367689789,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5970,3137280,Ford,S-Max,9.90323752128092,9.53675889011529,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1482,3100990,Skoda,Kodiaq,10.932660441466956,11.0751373555228,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12016,3160113,Renault,Clio,9.825255704266555,9.811234165323912,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7791,3150716,Mercedes-benz,E Class,10.544024782823776,10.592392782991848,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10761,3157398,Mercedes-benz,CLA Class,10.04107321548869,10.106347398790522,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3380,3105036,Toyota,Yaris,8.293799608846818,8.371901826530435,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11305,3158700,Toyota,Corolla,10.163926888594034,10.201329597158441,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12813,3161647,Toyota,C-HR,10.2396025825095,10.425512509362123,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12070,3160198,Volkswagen,Golf,9.047821442478408,8.817250551331934,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10712,3157310,Seat,Ateca,10.04107321548869,10.156481099219686,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15559,3166710,Peugeot,3008,10.633328217032549,10.500616229206186,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4024,3108778,Bmw,3 Series,9.612466578818832,8.052118665471404,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11665,3159432,Volkswagen,Polo,9.79784922051313,9.585890443839956,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16917,3168821,Toyota,Avensis,7.24422751560335,7.831012297453936,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7226,3140918,Volkswagen,Passat,9.836278802842678,9.98822823883903,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12835,3161689,Volkswagen,Passat,9.305650551780507,9.285421431924643,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3944,3108158,Mercedes-benz,CLA Class,10.201738576337144,10.139637720411718,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3527,3105892,Audi,A3,10.126631103850338,9.88800757453743,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2418,3100105,Citroen,Grand C4 Picasso,9.581903928408666,9.699646946262638,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15266,3166193,Peugeot,5008,9.468851067127684,9.997032672973875,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8621,3152636,Skoda,Superb,8.45531778769815,8.401672057640944,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
935,3090730,Mazda,Mazda6,9.546455401949554,9.81029672776639,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14946,3165617,Citroen,Grand C4 Picasso,10.221759448941915,10.068482787090076,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5084,3134560,Mercedes-benz,C Class,10.595383951194421,10.717151958829279,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3943,3108143,Audi,A5,10.271596874100524,9.719643538363135,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10522,3156879,Toyota,C-HR,10.292145542327912,10.432227610500812,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1159,3092175,Skoda,Karoq,10.323841273138044,10.422667390837915,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4834,3133775,Ford,Kuga,10.146237633489257,10.050889129538373,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6422,3138489,Ford,Mondeo,9.925444719888171,9.802224253014355,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4985,3134230,Bmw,5 Series,10.274878680310541,10.340977745629836,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8832,3153123,Kia,Sorento,10.404111313817522,10.363541865479364,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15987,3167376,Volkswagen,Polo,9.412464556066316,9.297133669270771,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14298,3164552,Audi,A3,9.798071479779479,9.8174643980582,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12921,3161880,Kia,Sportage,10.043032079974024,10.01534760609338,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9964,3155720,Volkswagen,Tiguan,10.371927459805681,10.217668219242885,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10062,3155907,Volkswagen,Passat,10.201738576337144,10.00489152223261,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15196,3166054,Renault,Clio,9.388486557359657,9.395882244937757,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1810,3096558,Toyota,Auris,9.345745008982385,9.179322443558098,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13272,3162509,Nissan,Qashqai,9.388486557359657,9.011208264610802,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14400,3164722,Opel,Corsa,8.698681067461614,8.875687583105487,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1909,3097238,Suzuki,Vitara,10.293331279741336,10.622120907929938,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4266,3109890,Audi,A3,9.940301525658844,9.86740905179454,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11848,3159791,Volkswagen,Tiguan,10.735309127783832,10.607349061639736,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7813,3150757,Ford,Focus,9.51044496442652,9.549401372833875,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15519,3166653,Hyundai,Tucson,10.477287975463508,10.434991463479468,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16849,3168723,Audi,A4,10.702120240942051,10.747648058108505,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2686,3101540,Renault,Megane,10.146433731146518,10.206053438331287,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9096,3153696,Hyundai,Tucson,10.679228031399926,11.344675584268012,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6673,3139182,Bmw,X5,11.12652741957929,11.085498611365464,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7963,3151103,Audi,A6,10.239781201782993,10.234158100940876,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6149,3137677,Ford,Transit Custom,9.72913416539135,9.805740636209652,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10387,3156627,Ford,Fiesta,9.528794103094718,9.648837191409935,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14231,3164450,Ford,Transit Custom,9.345745008982385,9.457875645688139,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12700,3161361,Bmw,3 Series,10.083723602839061,9.832507411065851,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13520,3163099,Volkswagen,Golf,8.980927207648378,9.222684810322537,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1697,3095803,Nissan,Qashqai,10.081633737919603,9.873568723655524,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
464,3087349,Hyundai,i20,9.74090979777877,9.854841783127046,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6324,3138174,Opel,Astra,9.67721410821299,9.590150855940072,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12387,3160797,Hyundai,Tucson,7.718685495198466,9.135639305817394,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10751,3157375,Volkswagen,Polo,10.03889218954233,9.870409695761474,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14158,3164303,Nissan,Qashqai,10.081005925824062,10.019674665960133,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15698,3166947,Ford,Fiesta,8.955577146281511,9.161274594159426,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15356,3166319,Volkswagen,Touareg,10.596384701840863,11.112061677486372,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3256,3104425,Bmw,5 Series,10.126591103050316,10.275476187008854,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6186,3137791,Hyundai,Tucson,9.973246796950981,10.042424537080985,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14706,3165232,Bmw,X5,11.00126616045566,10.860703619731654,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16865,3168743,Audi,A1,9.153770020487789,9.17148044054305,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15988,3167378,Volkswagen,Polo,9.432683603119623,9.356895939822547,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3819,3107625,Volkswagen,Touran,10.426735696300677,10.153926769573632,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1181,3092327,Volkswagen,Golf,9.79784922051313,9.843925764501394,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12257,3160552,Bmw,2 Series,10.04107321548869,9.939626857122573,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4489,3114796,Volkswagen,T-Roc,10.461673747661957,10.460308750428903,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3919,3108021,Hyundai,i10,9.676900579444158,9.770844437361278,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
39,3084616,Volkswagen,Golf,9.849559210510572,9.978632275860145,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11039,3157958,Volkswagen,Polo,9.795345393916424,9.820215218102623,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7122,3140609,Bmw,5 Series,9.708080756193517,9.782605311907052,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2382,3099909,Opel,Astra,9.543234787249512,9.521191522135311,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15224,3166114,Mitsubishi,Outlander,9.95208722237219,9.927286976680898,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16196,3167731,Bmw,5 Series,9.949893925350283,10.268727420806835,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
567,3088219,Audi,A6,9.543234787249512,9.36503481152396,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2680,3101513,Volkswagen,Golf,9.296518068217235,9.434785062702376,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6751,3139486,Peugeot,Partner,10.477287975463508,10.306397343374622,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12392,3160804,Hyundai,i30,9.185022563991893,9.317431397212943,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6084,3137516,Mazda,Mazda3,9.795345393916424,9.853138878919818,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10948,3157783,Nissan,Note,9.47231994707559,9.495323983856904,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12789,3161595,Volkswagen,Golf,9.159047077588632,9.007740749561954,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5353,3135480,Volkswagen,Polo,9.185022563991893,9.283455504878864,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
17074,3169139,Volkswagen,Polo,9.336973022909548,9.181940270757272,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4442,3111043,Audi,A1,9.546455401949554,9.45004098409793,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6925,3140032,Toyota,Aqua,9.371608519572305,9.38218618883514,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5659,3136290,Ford,Fiesta,9.903487552536127,9.953117899332694,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11558,3159211,Hyundai,Tucson,10.584055950889214,10.607350777321699,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11102,3158086,Bmw,5 Series,10.124629101179664,10.162012507133008,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4305,3110461,Audi,A4,10.558413520275876,10.515470754870552,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12802,3161619,Audi,A4,8.771835409789817,8.734592951940662,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16649,3168409,Volkswagen,Golf,9.539644119118783,9.439553715469758,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7136,3140673,Kia,Sportage,9.846917201047734,9.838159464502587,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16476,3168159,Ford,Mondeo,8.656955133791396,8.79054298537231,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12911,3161860,Hyundai,i20,9.543234787249512,9.731860342914196,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
17130,3169222,Bmw,1 Series,10.16199824768763,10.123509776624017,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6689,3139225,Mercedes-benz,CLA Class,10.184711314926863,10.378818169571147,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2821,3102290,Volkswagen,Passat,9.539644119118783,9.501696008875946,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13308,3162593,Peugeot,5008,10.43396873396056,10.209179369110498,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7912,3150995,Volkswagen,Passat,9.608780865147382,9.728346376547641,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
17407,3169647,Kia,Sportage,9.841346155998279,9.984068571313875,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5329,3135422,Opel,Astra,9.769956159911606,9.78928042490502,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
