,id,make,model,true,predict,score,max_depth,max_leaf_nodes,min_samples_leaf,min_samples_split,n_estimators,alpha_value,trainScore
9975,3155733,Nissan,Note,8.980927207648378,9.333307306361654,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12046,3160159,Audi,A6,9.898475010712584,9.71439507563193,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2395,3099993,Hyundai,Tucson,10.738459763232695,10.71678703077086,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
17053,3169102,Skoda,Superb,8.915969311373605,9.077177044440003,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3791,3107450,Opel,Crossland X,10.302263672493496,10.392941508794785,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10300,3156458,Nissan,Note,9.546455401949554,9.599961617949475,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
601,3088371,Opel,Crossland X,9.740674462130217,10.031541082691586,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9050,3153593,Bmw,5 Series,10.461673747661957,10.498816683526794,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2976,3103025,Volkswagen,Polo,9.472704636443673,9.444035724757928,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15588,3166770,Honda,Civic,10.04107321548869,9.648545547014864,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3137,3103898,Nissan,Juke,9.648595302907339,9.668888878929971,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8722,3152886,Bmw,1 Series,9.578103612900335,9.711283383455411,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11110,3158109,Peugeot,2008,9.849559210510572,10.161294163171378,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
17172,3169292,Mercedes-benz,GLC Class,10.338511462885837,10.613789627560442,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7484,3149940,Peugeot,308,10.579107016227857,10.427038496783267,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2723,3101749,Hyundai,Tucson,10.532096211958502,10.543851872184483,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16844,3168717,Mercedes-benz,E Class,10.582789326274021,10.571971841434268,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7115,3140587,Bmw,5 Series,9.949893925350283,10.091813435498873,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9397,3154468,Land,ROVER Range Rover Sport,10.8187777840767,10.837640813685738,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12220,3160508,Kia,Sportage,9.769670404801788,9.603981898110504,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1845,3096819,Ford,Mondeo,9.301094735244646,9.251139194209946,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2658,3101410,Audi,A6,9.738023112808596,9.8662709494199,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7422,3149762,Fiat,500,9.795345393916424,10.027723276205116,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5401,3135612,Bmw,5 Series,10.461673747661957,10.357944485138106,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12786,3161589,Skoda,Kodiaq,10.809727948556782,11.028720450735454,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5175,3134882,Volkswagen,Golf,10.021048341275273,10.154355238061333,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13737,3163481,Hyundai,Kona,9.959395184474424,10.017073102105092,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
282,3086128,Mercedes-benz,C Class,8.986571625268054,9.031311525057394,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4245,3109827,Ford,Ranger,10.437345875412692,10.749476746820234,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7946,3151065,Bmw,3 Series,10.307284603543595,10.11128601412761,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12755,3161520,Volkswagen,Golf,10.106224294072675,10.188346374043835,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12979,3161985,Toyota,Corolla,9.506734385029985,9.616121446926456,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15307,3166258,Bmw,3 Series,10.126591103050316,10.364719336661704,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
784,3089611,Volkswagen,Caddy,9.903487552536127,10.002392200435972,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7615,3150290,Opel,Mokka,10.351373376528244,10.300139617334906,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13666,3163364,Audi,A4,10.42753537647124,10.495588701489039,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4236,3109788,Volvo,XC60,9.738023112808596,9.841082920680025,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15466,3166516,Nissan,Qashqai,10.274878680310541,10.224237611546362,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7786,3150703,Volkswagen,Golf,9.738023112808596,9.589716955620892,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3366,3104935,Ford,S-Max,10.431170293368542,9.998869548325088,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3486,3105551,Seat,Ateca,10.079539496316487,10.15810709309365,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
40,3084617,Volkswagen,Tiguan,10.388841510328449,10.240904242267762,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14289,3164538,Nissan,Qashqai,10.571316925111784,10.573846142113393,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11562,3159219,Volkswagen,Passat,10.323841273138044,10.230512125289902,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2997,3103107,Kia,Sorento,10.09823162932864,10.097748411151457,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2060,3098194,Mitsubishi,Outlander,10.402746539930654,10.258265318028975,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6225,3137906,Toyota,Rav4,10.645305842559727,10.566568060815923,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2855,3102447,Hyundai,i30,8.496990484098719,9.258200857559482,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11216,3158317,Volkswagen,Tiguan,10.25569252100341,10.268410460784256,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4667,3133611,Audi,A6,10.777914080311584,10.779569341704683,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6826,3139728,Renault,Kadjar,9.87302834505142,9.903536652357207,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13940,3163908,Mini,Hatch,10.084766899751639,10.029251260688545,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1500,3094466,Mercedes-benz,E Class,9.90098442231801,10.088694497436606,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10222,3156236,Dacia,Sandero,9.738023112808596,9.921816747207682,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3813,3107535,Honda,Jazz,10.471921488922431,10.329864434248094,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2606,3101041,Bmw,5 Series,10.491135318903403,10.440111559029832,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9122,3153825,Toyota,Corolla,9.880730565413511,9.98905944759563,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3019,3103235,Peugeot,308,9.510370887608827,9.449550292758785,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11651,3159394,Volkswagen,Golf,10.401227936753463,10.399478192180917,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
473,3087408,Audi,A4,9.543234787249512,9.407329919620649,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4657,3133229,Peugeot,5008,10.43396873396056,10.069714903645272,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3091,3103568,Volkswagen,Polo,9.952039593118293,9.741304241870676,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12612,3161196,Skoda,Kodiaq,10.75683848463641,10.74327821535844,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13932,3163819,Mercedes-benz,E Class,10.083723602839061,10.029765959487245,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2826,3102317,Audi,A4,10.8187777840767,10.762263592968404,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12942,3161928,Renault,Clio,9.388486557359657,9.345696077246094,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16360,3167980,Nissan,Qashqai,9.927936232938437,9.840308348583768,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13782,3163556,Ford,Focus,9.543234787249512,9.575886125766738,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6296,3138119,Land,ROVER Discovery,11.111701351119319,11.172300354301965,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1108,3091764,Volkswagen,Golf,10.238172478583245,9.91586150550454,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4682,3133310,Audi,A4,10.163926888594034,10.2996922711511,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10270,3156347,Volkswagen,Polo,10.043032079974024,9.957435014229894,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3538,3105947,Skoda,Octavia,10.16373419180184,10.137312503684745,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10098,3155987,Skoda,Karoq,10.163926888594034,10.147579222402712,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12959,3161955,Nissan,Micra,9.60911649193355,9.574457666358148,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11649,3159390,Volkswagen,Golf,9.849559210510572,9.902195991994713,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15764,3167052,Honda,Civic,9.89822372286103,9.802862635038942,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16278,3167859,Ford,Focus,9.371608519572305,9.21464474601939,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13343,3162671,Peugeot,3008,10.043032079974024,10.03222564350589,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9781,3155339,Seat,Arona,9.994241915804592,10.25180704779029,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
752,3089366,Opel,Astra,8.656955133791396,8.482685137969613,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13215,3162406,Volkswagen,Tiguan,10.489884363149192,10.567503386956249,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16453,3168129,Audi,A3,9.99857043378282,9.904998113065108,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9993,3155772,Bmw,5 Series,9.90323752128092,10.058346136375386,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3312,3104652,Volkswagen,Touareg,10.560981648381585,10.691506917553516,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6027,3137421,Bmw,1 Series,9.350102314351341,9.185041352932455,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
720,3089097,Toyota,Aqua,9.235032984566555,9.37741000747303,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13748,3163494,Peugeot,3008,10.330387941364357,10.252467209296237,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6938,3140073,Citroen,Berlingo,9.938420239076152,10.00497047065391,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12033,3160138,Dacia,Sandero,9.903487552536127,9.969295813075648,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13163,3162325,Volkswagen,Passat,9.90323752128092,9.939459826828811,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8710,3152843,Volkswagen,Passat,10.271596874100524,10.257115930362554,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1154,3092131,Ford,Focus,9.543234787249512,9.48898229595953,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2672,3101489,Volkswagen,Golf,10.48290596776773,10.525925855401141,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8924,3153352,Honda,Fit,9.345745008982385,9.382865936462172,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1736,3096049,Ford,Kuga,10.645305842559727,10.501937784033174,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13497,3163045,Mercedes-benz,E Class,9.755567422459507,9.88454042574642,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8675,3152923,Volkswagen,T-Roc,10.083723602839061,10.020921014147126,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5457,3135715,Renault,Kadjar,10.274706221915702,10.367668935899383,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5404,3135619,Bmw,5 Series,10.914178959831768,10.872680897169747,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12086,3160229,Bmw,3 Series,10.305613759378778,10.24617890683057,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6412,3138472,Toyota,Yaris,9.852194258148577,10.078526373718725,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2524,3100581,Volkswagen,Transporter,10.032759888240268,10.257511141574135,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
505,3087677,Hyundai,ix35,9.47262771040802,9.450839228675097,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9771,3155318,Mazda,Mazda3,9.433403920090221,9.590929779194884,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7476,3149919,Opel,Mokka,10.349774655164548,10.311504681753556,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12606,3161187,Hyundai,i40,9.254357257392957,9.194933168900961,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9488,3154683,Renault,Captur,10.201738576337144,10.322681357760262,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5563,3135995,Hyundai,i10,9.345745008982385,9.419476364567503,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15826,3167148,Bmw,5 Series,10.967335848767897,10.893374934759793,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
181,3085439,Nissan,Qashqai,10.201738576337144,10.116240881523447,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7552,3150133,Toyota,Corolla,9.612466578818832,9.695962430993053,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8455,3152222,Opel,Insignia,8.656955133791396,8.827797848342353,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9104,3153780,Mazda,Demio,9.464982590349763,9.350629864092525,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3013,3103223,Ford,Mondeo,10.04107321548869,9.918055762201382,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3772,3107355,Peugeot,Partner,8.846496938558838,8.99586178982846,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1728,3096010,Hyundai,i20,8.517193191416238,8.84385686629454,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4805,3133702,Mercedes-benz,E Class,10.695914297187898,10.572894905067411,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1754,3096171,Mercedes-benz,A Class,10.307284603543595,10.301348039880523,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12142,3160367,Volkswagen,T-Roc,10.620107089281216,10.541676425302777,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6772,3139558,Ford,Kuga,9.506734385029985,9.579107694481616,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15080,3165860,Toyota,Prius,9.388486557359657,9.692680507366884,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12270,3160573,Peugeot,5008,10.620107089281216,10.398997852618825,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1085,3092075,Toyota,Yaris,9.158520623246385,9.53409373339627,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
408,3086966,Volkswagen,Polo,9.528794103094718,9.481386919234827,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16397,3168031,Nissan,X-Trail,10.201738576337144,10.051948850732042,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12697,3161357,Bmw,3 Series,10.596509725282923,10.449086920764154,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3901,3107938,Ford,Fiesta,9.99857043378282,9.885170912239575,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6050,3137457,Ford,Transit,10.51867319162636,10.442895349722582,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10366,3156581,Volkswagen,T-Roc,10.532096211958502,10.730070149695333,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11612,3159334,Ford,Fiesta,9.86526633971593,9.986691866611586,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3321,3104704,Volkswagen,Polo,9.647949933410914,9.520514580057272,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13479,3163001,Nissan,Qashqai,10.084766899751639,10.095066326700527,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6572,3138907,Nissan,Serena,9.67721410821299,9.67031162855042,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16680,3168456,Opel,Grandland X,10.146433731146518,10.51370322535106,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12837,3161692,Volkswagen,Golf,9.539644119118783,9.582396551897522,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10263,3156330,Volkswagen,Polo,9.205327830152639,9.218107450088189,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15516,3166649,Seat,Leon,9.740674462130217,9.721636117381621,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8061,3151289,Volkswagen,Polo,9.60911649193355,9.493896389156316,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12750,3161509,Volkswagen,Golf,9.647949933410914,9.651699891117103,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11966,3160029,Mini,Hatch,9.79784922051313,9.402043712126686,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13021,3162050,Nissan,Juke,8.881836305004146,8.8364871630647,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7696,3150454,Toyota,Corolla,9.578103612900335,9.36767901367058,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1745,3096118,Hyundai,i10,9.906732282701016,10.013406725549228,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10426,3156704,Skoda,Superb,10.305613759378778,10.355766262203957,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8223,3151750,Volkswagen,Tiguan,10.644114515280394,10.620699179357535,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4084,3109014,Renault,Clio,9.877656792501606,9.929821181903836,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
17105,3169187,Peugeot,308,10.1226230824528,10.263499524801484,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
17471,3169748,Ford,Transit,10.194177596502213,10.208405270858307,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
