,id,make,model,true,predict,score,max_depth,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,n_estimators,alpha_value,trainScore
6335,3138202,Toyota,Auris,9.199077179697472,9.077212347515976,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11226,3158332,Mazda,Mazda3,9.581903928408666,9.597881337925026,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4337,3110460,Nissan,Qashqai,9.510074525452104,9.506106952674381,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14271,3164509,Mazda,Mazda3,9.952039593118293,10.172946156635536,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7222,3140909,Volkswagen,Passat,9.79784922051313,9.744569792976211,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10565,3156957,Volkswagen,Golf,10.340128278112742,10.339943208504828,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2566,3100855,Volkswagen,Golf,9.57838048699361,9.66288643580259,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
370,3086681,Volkswagen,Passat,10.083723602839061,9.904111251737469,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2527,3100607,Volkswagen,Golf,9.539644119118783,9.64376626598773,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8179,3151631,Volkswagen,Touran,10.146433731146518,9.669164350059098,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11686,3159507,Opel,Insignia,10.03889218954233,10.03831220380694,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6637,3139072,Dacia,Duster,9.849559210510572,9.907218694873105,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6879,3139878,Suzuki,Vitara,9.67721410821299,9.988130750904864,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8051,3151275,Hyundai,Tucson,9.849559210510572,9.88403953140556,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12423,3160875,Hyundai,i10,9.345745008982385,9.334244801035956,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
390,3086796,Volkswagen,Golf,10.083723602839061,10.020709021926674,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1519,3094654,Volkswagen,Polo,9.546455401949554,9.466750290792465,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13614,3163268,Seat,Leon,9.350102314351341,8.792696243370772,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14419,3164754,Bmw,5 Series,9.738023112808596,9.571936718314673,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
439,3087160,Audi,A1,9.949893925350283,9.63805694149453,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12211,3160497,Kia,Sportage,10.239781201782993,10.279727902963664,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16300,3167889,Nissan,X-Trail,10.124629101179664,9.96201855801944,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6635,3139070,Toyota,Vitz,9.646981097552796,9.377566160826659,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9133,3153855,Nissan,Qashqai,9.90098442231801,9.846710047870888,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
872,3090426,Seat,Ibiza,9.925738161470948,9.986504220598803,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10239,3156272,Kia,Sportage,10.236381967809457,10.302876894810888,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10343,3156543,Fiat,500,9.468851067127684,9.279428613174783,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
533,3087964,Renault,Kadjar,9.792555991828847,9.799714687513678,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7195,3140824,Hyundai,i10,9.543234787249512,9.667147788354322,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14382,3164693,Ford,Fiesta,9.468851067127684,9.411201840562004,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13523,3163103,Peugeot,3008,10.536088233228039,10.55519145278153,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11700,3159527,Opel,Astra,9.39182824802156,9.362802959399845,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2949,3102894,Audi,A3,10.612975492684125,10.541729672649081,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11762,3159642,Bmw,X3,10.163926888594034,10.184025726196268,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5041,3134428,Volkswagen,Passat,10.04107321548869,10.182776402297783,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10183,3156162,Suzuki,Vitara,10.419151452942367,10.523071213673692,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7790,3150714,Mazda,Mazda6,9.158520623246385,9.363405424844652,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5721,3136453,Volkswagen,Tiguan,10.338511462885837,10.323822085599822,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16487,3168171,Bmw,3 Series,8.83927669058535,8.600821759851309,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5915,3137108,Toyota,Aqua,9.710509415553645,9.591929320332609,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6456,3138605,Volkswagen,Tiguan,10.657259354912508,10.458710430090884,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17106,3169188,Audi,A4,10.307284603543595,10.29165354005512,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12576,3161143,Mercedes-benz,E Class,11.155535980093628,10.987631812759568,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12570,3161135,Volkswagen,Polo,9.543234787249512,9.58485254842813,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16888,3168780,Volkswagen,Golf,10.61653539480241,10.494153180461822,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7584,3150207,Ford,Kuga,10.40259478334792,10.40288379360666,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6567,3138877,Mercedes-benz,C Class,10.16199824768763,10.067977546980424,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16838,3168700,Ford,Mondeo,10.106428396532818,10.146609584403679,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3345,3104818,Toyota,Landcruiser,10.642754668709626,10.890761056406635,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15638,3166851,Mazda,Demio,9.041921720351219,8.935862510059884,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8131,3151528,Volkswagen,Golf,10.267957039940773,10.343647754594702,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11197,3158280,Nissan,X-Trail,10.544024782823776,10.447945038824962,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11755,3159631,Hyundai,Tucson,10.752462577125415,10.73697119911074,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4800,3133692,Audi,Q3,10.432644132986843,10.526182538840168,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6013,3137387,Mercedes-benz,CLA Class,10.735309127783832,10.768004534188218,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10604,3157026,Hyundai,i10,9.67721410821299,9.750463280055731,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9595,3154918,Nissan,Qashqai,10.431170293368542,10.381294957483084,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15144,3165962,Citroen,Grand C4 Picasso,9.796737182589247,9.705858885245028,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2848,3102404,Bmw,5 Series,10.644233711895351,10.592818402280907,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8696,3152805,Hyundai,i30,10.300416329622006,10.175438224950295,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3655,3106683,Bmw,1 Series,9.612466578818832,9.461525983549926,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9864,3155533,Audi,A5,10.165659490817816,10.207164197602689,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4259,3109866,Volkswagen,up!,8.922658299524402,8.923709610053043,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1947,3097453,Volkswagen,Transporter,10.448714603019452,10.176979391611765,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8157,3151585,Audi,A5,10.434086391401058,10.294848017716943,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6075,3137499,Toyota,Landcruiser,10.708846723703001,10.679391496870776,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2109,3098477,Volkswagen,Passat,10.387455722132236,10.309545571448336,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8715,3152860,Opel,Astra,9.67721410821299,9.589092990545858,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4246,3109831,Kia,Rio,9.581903928408666,9.509823090323815,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16344,3167955,Peugeot,208,9.47231994707559,9.834407364629804,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4991,3134246,Mercedes-benz,E Class,10.116580767996837,10.205682361990126,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10205,3156203,Honda,HR-V,9.91788343281986,9.937570487878583,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3169,3104062,Ford,Focus,9.66459564425378,9.629652588662406,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13456,3162950,Honda,HR-V,10.03889218954233,10.143703236200716,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10593,3157005,Volkswagen,Golf,9.301094735244646,9.416060484544271,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6371,3138314,Audi,A5,9.795345393916424,9.445834239285993,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4963,3134171,Honda,HR-V,9.99857043378282,10.060346373150926,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2696,3101587,Volkswagen,Golf,9.726153537253213,9.661195638669357,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10407,3156668,Volkswagen,Touran,9.328123407632566,9.295978375073686,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13034,3162073,Peugeot,5008,10.477287975463508,10.247743441817853,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13628,3163294,Volkswagen,Golf,9.296518068217235,9.13668392701795,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15302,3166253,Peugeot,Partner,9.895959286115337,9.934263477369722,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2613,3101091,Dacia,Duster,9.205327830152639,9.46867722284527,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9877,3155559,Skoda,Superb,10.239781201782993,10.194315548739905,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4083,3109012,Renault,Captur,10.16199824768763,10.197216118038833,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2690,3101547,Audi,A6,9.940301525658844,9.877129844484024,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9633,3154991,Toyota,Aqua,9.350102314351341,9.4526976195958,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12463,3160946,Volkswagen,Touareg,10.714306651468048,10.575969916913408,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13268,3162504,Nissan,Juke,9.205327830152639,9.273250943021784,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17300,3169483,Toyota,Rav4,10.341742483467284,10.453226041725085,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1908,3097237,Suzuki,Vitara,10.279695479577175,10.52738526628262,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3755,3107260,Nissan,X-Trail,10.12643108384767,9.959828938034972,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17262,3169432,Opel,Astra,8.846496938558838,9.134511087069189,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8088,3151350,Mercedes-benz,A Class,9.890908770329268,9.888419327247167,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14541,3164972,Hyundai,ix35,9.612466578818832,9.557974358981669,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1114,3091878,Audi,A6,9.767094927630573,9.639019035138887,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9237,3154118,Kia,Rio,9.735068900911164,9.553132663953335,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9549,3154820,Mini,Hatch,10.432644132986843,10.203028124251816,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4164,3109417,Mercedes-benz,E Class,10.640627694781701,10.455874294415937,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8173,3151625,Volkswagen,T-Roc,10.402746539930654,10.32076784000561,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8865,3153200,Volkswagen,Golf,9.849559210510572,9.73207201243594,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14106,3164222,Dacia,Sandero,9.543234787249512,9.647202939402185,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3197,3104140,Toyota,Avensis,9.017968479328726,8.768176814017197,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16543,3168266,Volkswagen,Passat,9.543234787249512,9.675640652066743,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14794,3165369,Ford,Focus,9.259130536145614,9.35604378962006,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2608,3101059,Volkswagen,Tiguan,10.142504453006628,10.333831663331265,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5795,3136662,Nissan,Juke,10.165659490817816,10.108456835881595,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1153,3092120,Nissan,Micra,9.825526011066415,9.805545670767543,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2493,3100428,Mini,Hatch,10.1226230824528,10.056382310822405,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6834,3139752,Volkswagen,Tiguan,10.163926888594034,10.09792458832269,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13234,3162435,Opel,Insignia,8.60337088765729,8.762919422685307,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4563,3132990,Volkswagen,Tiguan,10.503696737436805,10.511699515891188,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3533,3105925,Bmw,X5,11.407553838139561,11.392897655351792,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4643,3133198,Hyundai,i40,9.67721410821299,9.583543249358724,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8773,3153024,Volkswagen,Passat,10.273325483001141,10.245284352657626,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6752,3139488,Peugeot,3008,10.491274217438248,10.542180921671077,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15908,3167264,Opel,Corsa,10.03889218954233,10.111365134182007,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9037,3153567,Bmw,7 Series,11.37308851978243,11.348641767801803,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3648,3106576,Mercedes-benz,CLA Class,10.112532179470836,10.120234143416965,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9996,3155783,Ford,Fiesta,9.345745008982385,9.375911641612763,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14583,3165039,Ford,S-Max,9.740674462130217,9.484647372529396,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16869,3168752,Renault,Megane,10.305613759378778,10.376753925172025,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2633,3101275,Ford,Ranger,10.933106969717286,10.795980389691945,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6519,3138749,Mazda,Mazda6,9.966227582357314,10.05186095434358,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5288,3135298,Kia,Sportage,9.708080756193517,9.78482425917328,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17132,3169227,Volkswagen,Passat,9.388486557359657,9.40428788054925,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8476,3152268,Volkswagen,Golf,9.468851067127684,9.204219212438955,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10872,3157596,Hyundai,Kona,10.56346567170456,10.36507068190757,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14903,3165544,Mitsubishi,Outlander,9.632334782035558,9.872516611563185,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9711,3155192,Nissan,X-Trail,10.307284603543595,10.15708033248634,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9308,3154288,Renault,Megane,10.274878680310541,10.419338563413032,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16014,3167421,Ford,Kuga,10.388841510328449,10.362204929310723,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9858,3155521,Volkswagen,Golf,10.021048341275273,10.131050479317919,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4914,3134038,Skoda,Fabia,9.367344120785848,9.652421398815305,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4692,3133334,Bmw,5 Series,10.307284603543595,10.23188319009478,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12876,3161762,Bmw,5 Series,9.104868739033948,8.818063507968963,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17397,3169630,Opel,Astra,10.273325483001141,9.867636206127926,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4384,3110806,Ford,Transit,10.25061708363133,10.15760969413644,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16087,3167559,Volkswagen,Passat,10.371770953036444,10.235167667695087,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
689,3088856,Ford,S-Max,10.236381967809457,9.941413943985262,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4112,3109145,Ford,Kuga,8.846496938558838,8.595198430332593,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11644,3159382,Toyota,C-HR,9.996522418503318,9.986017303892343,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3391,3105077,Bmw,X5,8.987196820661973,9.776164232183117,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
156,3085311,Toyota,Prius,9.305195902988862,9.545953561239823,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5755,3136559,Kia,Stonic,9.975575628930383,10.155842306275046,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8142,3151559,Opel,Grandland X,10.124629101179664,10.246498743947267,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9522,3154771,Volkswagen,Polo,9.543234787249512,9.671819945761248,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7496,3149966,Ford,Focus,9.769670404801788,9.87926766423606,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10359,3156571,Kia,Sorento,10.308785980087194,10.397932797902085,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5840,3136820,Mercedes-benz,GLC Class,10.645305842559727,10.70648801017125,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
